generation,system_prompt,objective_score,target_logprob,target_rank,answer
137,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
138,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 880, 273, 235, 098, 016, 019, 010, 375, 003, 996, 045, 007, 197, 145, 145, 305",-5.0703125,,,
139,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
140,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
141,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
142,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
143,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
144,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
145,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
146,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
147,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
148,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 010, 375, 857, 996, 045, 007, 197, 145, 145, 305",-5.0390625,,,
149,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 769, 003, 996, 045, 007, 197, 145, 145, 305",-5.015625,,,
150,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 769, 003, 996, 045, 007, 197, 145, 145, 305",-5.015625,-5.11328125,16,
151,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 769, 003, 996, 045, 007, 197, 145, 145, 305",-5.015625,,,
152,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 769, 003, 996, 045, 007, 197, 145, 145, 305",-5.015625,,,
153,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 769, 003, 996, 045, 007, 197, 145, 145, 305",-5.015625,,,
154,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
155,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
156,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
157,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
158,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
159,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
160,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
161,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
162,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
163,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
164,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
165,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
166,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
167,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
168,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
169,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
170,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
171,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
172,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
173,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
174,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
175,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,-5.109375,16,
176,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
177,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
178,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
179,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
180,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
181,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
182,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
183,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
184,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
185,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
186,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
187,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
188,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
189,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
190,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
191,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
192,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
193,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.984375,,,
194,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
195,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
196,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
197,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
198,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
199,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
200,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,-5.08984375,16,
201,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
202,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
203,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
204,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
205,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
206,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
207,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
208,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
209,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
210,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
211,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
212,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
213,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
214,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 305, 953, 222, 370, 225, 897, 235, 098, 103, 019, 075, 099, 003, 095, 045, 007, 197, 145, 145, 305",-4.9765625,,,
215,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 722, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.96875,,,
216,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 722, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.96875,,,
217,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 722, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.96875,,,
218,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 722, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.96875,,,
219,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
220,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
221,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
222,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
223,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
224,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
225,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,-5.05078125,16,
226,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
227,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
228,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
229,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
230,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
231,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
232,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
233,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
234,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
235,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
236,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
237,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
238,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
239,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
240,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
241,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 442, 370, 225, 897, 235, 098, 016, 019, 075, 099, 013, 095, 010, 007, 197, 145, 145, 305",-4.9453125,,,
242,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
243,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
244,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
245,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
246,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
247,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
248,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
249,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
250,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,-5.0390625,16,
251,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 428, 370, 225, 897, 235, 098, 016, 019, 075, 099, 003, 095, 010, 007, 197, 145, 145, 305",-4.921875,,,
252,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
253,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
254,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
255,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
256,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
257,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
258,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
259,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
260,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
261,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
262,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
263,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
264,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
265,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
266,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
267,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
268,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
269,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
270,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
271,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
272,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
273,"145, 000, 538, 000, 667, 120, 428, 867, 036, 350, 000, 953, 222, 370, 225, 897, 235, 098, 016, 019, 075, 007, 003, 095, 010, 001, 197, 145, 145, 305",-4.9140625,,,
