generation,system_prompt,objective_score,target_logprob,target_rank,answer
137,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
138,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
139,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
140,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
141,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
142,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
143,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
144,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
145,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
146,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
147,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 417, 993, 003, 763, 877, 192, 135, 135, 201",-4.5390625,,,
148,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
149,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
150,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,-4.66015625,13,
151,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
152,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
153,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
154,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
155,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
156,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
157,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
158,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
159,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
160,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
161,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
162,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
163,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
164,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
165,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
166,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
167,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 818, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 073, 003, 763, 777, 192, 135, 135, 201",-4.5234375,,,
168,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 993, 003, 763, 877, 192, 135, 135, 201",-4.5078125,,,
169,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 993, 003, 763, 877, 192, 135, 135, 201",-4.5078125,,,
170,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 993, 003, 763, 877, 192, 135, 135, 201",-4.5078125,,,
171,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 993, 003, 763, 877, 192, 135, 135, 201",-4.5078125,,,
172,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 993, 003, 763, 877, 192, 135, 135, 201",-4.5078125,,,
173,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
174,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
175,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,-4.625,13,
176,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
177,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
178,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
179,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
180,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
181,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
182,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
183,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
184,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
185,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
186,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
187,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
188,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
189,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
190,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
191,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
192,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
193,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
194,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
195,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
196,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
197,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
198,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
199,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
200,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,-4.625,13,
201,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
202,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
203,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
204,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
205,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
206,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
207,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
208,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
209,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
210,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
211,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
212,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
213,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
214,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
215,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
216,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 959, 899, 003, 763, 877, 192, 135, 135, 201",-4.4921875,,,
217,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
218,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
219,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
220,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
221,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
222,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
223,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
224,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
225,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,-4.6015625,13,
226,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
227,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
228,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
229,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
230,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
231,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
232,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
233,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
234,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
235,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
236,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
237,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
238,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
239,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
240,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
241,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 004, 993, 003, 763, 877, 192, 135, 135, 090",-4.484375,,,
242,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 901, 959, 013, 003, 763, 877, 192, 135, 135, 090",-4.4765625,,,
243,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 807, 225, 897, 007, 256, 329, 370, 959, 013, 003, 763, 867, 192, 135, 135, 090",-4.46875,,,
244,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 175, 098, 853, 807, 225, 897, 007, 256, 329, 370, 959, 013, 003, 763, 867, 192, 135, 135, 090",-4.46875,,,
245,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
246,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
247,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
248,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
249,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
250,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,-4.58984375,13,
251,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
252,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
253,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
254,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
255,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
256,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
257,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
258,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
259,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
260,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
261,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
262,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
263,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
264,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
265,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 423, 175, 098, 853, 016, 225, 897, 007, 256, 329, 370, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.453125,,,
266,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
267,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
268,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
269,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
270,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
271,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
272,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
273,"135, 135, 870, 000, 000, 120, 538, 000, 866, 736, 412, 370, 098, 853, 016, 225, 897, 007, 256, 329, 980, 013, 993, 003, 763, 867, 192, 135, 135, 090",-4.4453125,,,
