rank,system_prompt,objective_score
142,"153, 464, 401, 862, 492, 793, 957, 420, 849, 553, 699, 909, 258, 565, 113, 384, 960, 681, 456, 511, 959, 411, 526, 834, 486, 144, 429, 926, 290, 477",-9.40625
143,"285, 230, 872, 507, 988, 969, 047, 531, 087, 349, 942, 079, 807, 598, 432, 695, 504, 866, 986, 984, 718, 776, 599, 237, 294, 004, 455, 469, 761, 445",-9.40625
144,"162, 088, 915, 646, 362, 642, 758, 531, 025, 459, 364, 130, 585, 598, 247, 695, 099, 169, 972, 225, 430, 079, 599, 795, 170, 761, 196, 618, 963, 521",-9.40625
145,"554, 416, 206, 392, 988, 796, 424, 531, 087, 974, 549, 500, 883, 598, 237, 016, 352, 101, 722, 377, 225, 546, 809, 232, 254, 536, 455, 569, 761, 065",-9.4140625
146,"867, 464, 344, 359, 492, 947, 044, 420, 024, 151, 740, 909, 006, 565, 414, 981, 027, 793, 446, 229, 439, 495, 218, 728, 253, 144, 233, 638, 631, 845",-9.4140625
147,"308, 450, 124, 417, 070, 303, 444, 991, 975, 797, 569, 782, 055, 493, 602, 951, 405, 092, 405, 788, 831, 350, 305, 674, 605, 701, 278, 681, 240, 600",-9.4140625
148,"996, 945, 039, 862, 560, 919, 205, 945, 476, 848, 321, 400, 283, 722, 537, 794, 534, 000, 085, 676, 838, 451, 695, 893, 723, 972, 972, 331, 035, 031",-9.421875
149,"338, 387, 904, 417, 041, 817, 378, 458, 301, 911, 595, 782, 323, 734, 104, 938, 010, 944, 290, 594, 376, 246, 079, 503, 348, 087, 225, 072, 066, 953",-9.421875
150,"996, 009, 598, 997, 052, 968, 205, 523, 691, 003, 321, 640, 300, 496, 680, 801, 788, 582, 085, 676, 838, 807, 565, 893, 723, 103, 128, 331, 963, 009",-9.4296875
151,"554, 061, 536, 654, 100, 403, 165, 929, 040, 779, 956, 137, 027, 117, 731, 682, 582, 074, 085, 331, 235, 095, 018, 592, 069, 064, 088, 367, 212, 076",-9.4375
152,"110, 030, 904, 041, 041, 415, 444, 289, 538, 519, 595, 961, 686, 326, 104, 430, 531, 205, 290, 892, 773, 688, 610, 200, 693, 355, 425, 504, 525, 268",-9.4375
153,"381, 892, 003, 182, 670, 969, 977, 065, 805, 438, 093, 227, 312, 345, 751, 231, 756, 226, 464, 984, 347, 776, 104, 237, 729, 087, 204, 296, 330, 404",-9.4375
154,"996, 004, 356, 997, 582, 872, 205, 008, 476, 622, 321, 130, 018, 574, 141, 042, 515, 417, 972, 676, 685, 335, 467, 893, 723, 902, 143, 236, 035, 086",-9.4375
155,"226, 945, 039, 717, 395, 403, 424, 945, 402, 652, 738, 400, 857, 598, 731, 282, 303, 615, 722, 377, 425, 916, 127, 571, 483, 972, 455, 545, 281, 065",-9.4375
156,"399, 231, 003, 728, 100, 796, 569, 531, 619, 860, 492, 130, 148, 496, 551, 042, 222, 848, 098, 728, 825, 176, 750, 324, 254, 917, 291, 760, 753, 664",-9.4375
157,"255, 950, 904, 105, 041, 000, 302, 836, 024, 911, 595, 132, 006, 734, 104, 981, 010, 362, 290, 326, 376, 246, 259, 200, 692, 087, 046, 451, 706, 419",-9.4453125
158,"341, 131, 670, 138, 487, 790, 923, 956, 040, 099, 792, 137, 960, 002, 976, 682, 582, 490, 021, 356, 810, 095, 926, 867, 204, 910, 524, 381, 390, 517",-9.4453125
159,"341, 876, 647, 684, 083, 579, 923, 956, 309, 911, 071, 727, 027, 571, 532, 553, 258, 585, 081, 892, 536, 865, 930, 967, 900, 108, 052, 387, 811, 715",-9.453125
160,"757, 062, 938, 902, 950, 832, 698, 132, 941, 990, 183, 500, 807, 801, 174, 639, 005, 947, 396, 079, 225, 954, 223, 514, 170, 518, 196, 367, 117, 444",-9.4609375
161,"232, 927, 530, 055, 100, 918, 007, 189, 242, 459, 442, 500, 138, 982, 731, 429, 232, 339, 814, 938, 473, 959, 846, 795, 494, 731, 208, 565, 001, 629",-9.4609375
162,"232, 004, 019, 146, 082, 212, 697, 945, 849, 459, 942, 400, 857, 744, 649, 042, 043, 326, 767, 869, 417, 178, 695, 324, 729, 972, 453, 593, 963, 065",-9.4609375
163,"683, 003, 164, 048, 691, 942, 114, 655, 626, 151, 797, 156, 368, 805, 388, 665, 024, 542, 981, 581, 376, 917, 428, 214, 231, 424, 650, 610, 522, 221",-9.4609375
164,"225, 209, 598, 507, 050, 212, 159, 523, 691, 648, 428, 891, 191, 496, 058, 801, 413, 693, 986, 390, 881, 304, 627, 582, 044, 958, 524, 769, 291, 694",-9.46875
165,"381, 950, 915, 146, 810, 143, 302, 836, 009, 457, 740, 132, 341, 496, 808, 981, 515, 095, 972, 225, 841, 036, 701, 495, 167, 902, 107, 451, 982, 819",-9.46875
166,"658, 916, 009, 507, 560, 872, 977, 221, 476, 848, 321, 131, 283, 470, 432, 231, 788, 376, 186, 676, 838, 335, 315, 716, 723, 800, 204, 136, 035, 535",-9.46875
167,"158, 276, 670, 138, 487, 790, 923, 349, 040, 447, 740, 922, 027, 132, 832, 682, 944, 362, 896, 892, 235, 095, 794, 844, 609, 087, 524, 370, 811, 268",-9.4765625
168,"153, 945, 039, 862, 021, 181, 413, 945, 554, 553, 699, 400, 857, 722, 537, 282, 534, 793, 241, 415, 439, 916, 695, 488, 845, 972, 411, 593, 281, 368",-9.4765625
169,"335, 220, 530, 899, 217, 947, 007, 586, 945, 151, 518, 156, 064, 805, 388, 534, 410, 401, 397, 326, 935, 624, 680, 728, 144, 290, 046, 372, 090, 819",-9.4921875
170,"867, 062, 647, 002, 802, 947, 044, 956, 296, 151, 797, 922, 807, 598, 481, 394, 027, 585, 446, 581, 935, 267, 599, 728, 253, 724, 465, 367, 514, 715",-9.4921875
171,"341, 934, 521, 138, 843, 212, 697, 058, 691, 084, 015, 375, 018, 976, 141, 894, 515, 417, 972, 984, 360, 178, 671, 506, 680, 387, 143, 236, 655, 983",-9.5078125
172,"721, 348, 822, 862, 082, 919, 742, 945, 849, 374, 699, 811, 325, 409, 089, 282, 323, 486, 113, 869, 364, 678, 695, 603, 845, 024, 322, 777, 281, 317",-9.5078125
173,"365, 916, 550, 077, 560, 872, 923, 956, 395, 497, 154, 922, 283, 967, 680, 794, 582, 585, 896, 221, 235, 095, 794, 276, 905, 122, 597, 798, 514, 715",-9.5078125
174,"335, 464, 530, 105, 693, 143, 007, 836, 024, 529, 094, 093, 064, 282, 784, 523, 410, 401, 456, 326, 439, 246, 680, 918, 144, 144, 104, 999, 090, 819",-9.5078125
175,"996, 004, 915, 997, 560, 212, 205, 478, 691, 848, 321, 131, 283, 794, 680, 981, 515, 000, 456, 229, 838, 178, 315, 488, 486, 144, 453, 451, 035, 086",-9.515625
176,"153, 945, 466, 214, 560, 872, 854, 945, 339, 553, 699, 131, 857, 309, 680, 282, 788, 831, 357, 084, 838, 916, 951, 603, 845, 972, 972, 593, 035, 086",-9.515625
177,"300, 945, 545, 717, 395, 420, 114, 586, 402, 652, 738, 156, 122, 815, 853, 282, 712, 615, 701, 899, 594, 702, 127, 571, 845, 944, 465, 593, 522, 461",-9.515625
178,"815, 230, 394, 069, 988, 859, 424, 728, 087, 974, 942, 500, 807, 598, 648, 695, 504, 376, 722, 386, 897, 546, 148, 237, 043, 803, 204, 569, 794, 065",-9.515625
179,"341, 876, 904, 492, 041, 579, 674, 991, 538, 119, 595, 173, 868, 125, 162, 553, 754, 075, 081, 892, 773, 865, 904, 967, 605, 087, 052, 387, 811, 268",-9.515625
180,"677, 496, 124, 138, 263, 790, 076, 236, 018, 119, 015, 941, 876, 976, 141, 793, 001, 106, 394, 221, 492, 583, 904, 343, 647, 928, 951, 087, 214, 661",-9.5234375
181,"365, 916, 647, 077, 560, 919, 716, 956, 476, 397, 321, 166, 857, 967, 532, 282, 534, 831, 896, 221, 220, 095, 315, 839, 905, 910, 642, 798, 281, 461",-9.5234375
182,"996, 916, 003, 848, 670, 210, 205, 477, 805, 848, 969, 227, 679, 623, 406, 869, 043, 226, 337, 984, 802, 622, 147, 893, 723, 087, 813, 469, 330, 445",-9.5234375
183,"225, 061, 206, 527, 303, 212, 758, 929, 691, 473, 937, 649, 018, 279, 141, 509, 352, 101, 802, 225, 685, 178, 467, 320, 680, 223, 291, 236, 753, 079",-9.53125
184,"166, 003, 039, 848, 795, 947, 114, 065, 805, 850, 969, 217, 679, 431, 406, 806, 043, 226, 464, 750, 347, 702, 104, 620, 253, 737, 425, 469, 330, 445",-9.5546875
185,"721, 416, 822, 224, 988, 403, 099, 549, 600, 619, 942, 746, 325, 598, 731, 676, 504, 167, 278, 957, 225, 713, 730, 119, 483, 536, 329, 777, 761, 065",-9.5625
186,"947, 268, 864, 014, 843, 282, 856, 591, 332, 048, 428, 727, 821, 790, 991, 042, 908, 326, 528, 640, 193, 293, 445, 335, 254, 385, 345, 236, 967, 871",-9.5625
187,"071, 897, 886, 543, 291, 719, 791, 144, 852, 862, 178, 137, 686, 282, 976, 914, 006, 758, 938, 526, 844, 148, 338, 592, 693, 033, 836, 381, 212, 366",-9.5703125
188,"757, 062, 530, 008, 217, 403, 007, 836, 642, 359, 237, 500, 064, 598, 784, 664, 410, 923, 085, 559, 890, 267, 680, 918, 144, 441, 046, 420, 090, 819",-9.5703125
189,"554, 358, 346, 138, 565, 362, 072, 058, 556, 286, 846, 227, 883, 264, 832, 307, 943, 189, 628, 039, 360, 583, 104, 343, 611, 387, 435, 326, 533, 442",-9.5703125
190,"153, 945, 176, 543, 318, 031, 273, 590, 849, 553, 699, 391, 857, 722, 697, 282, 534, 181, 557, 165, 567, 141, 087, 603, 845, 168, 836, 593, 784, 138",-9.578125
191,"815, 230, 545, 069, 061, 947, 114, 286, 626, 491, 797, 502, 122, 587, 853, 231, 756, 376, 701, 386, 594, 702, 340, 728, 043, 944, 465, 093, 794, 221",-9.578125
192,"071, 897, 010, 654, 291, 158, 791, 591, 852, 779, 519, 137, 734, 117, 687, 042, 482, 044, 840, 604, 685, 865, 338, 592, 680, 625, 453, 236, 963, 664",-9.5859375
193,"554, 451, 346, 078, 837, 437, 402, 521, 975, 839, 569, 079, 981, 493, 432, 501, 225, 376, 144, 368, 881, 956, 148, 327, 445, 257, 204, 921, 794, 721",-9.6015625
194,"071, 753, 466, 098, 922, 577, 240, 020, 042, 076, 097, 843, 955, 747, 319, 340, 006, 602, 891, 179, 726, 148, 338, 236, 062, 064, 949, 783, 625, 444",-9.6015625
195,"554, 061, 902, 719, 100, 950, 165, 929, 253, 839, 792, 469, 253, 888, 731, 140, 959, 101, 085, 275, 473, 978, 652, 795, 204, 063, 584, 171, 117, 517",-9.6015625
196,"996, 916, 356, 656, 922, 872, 854, 092, 852, 528, 321, 131, 177, 309, 469, 340, 788, 143, 085, 179, 838, 148, 315, 236, 723, 800, 972, 331, 212, 444",-9.609375
197,"996, 004, 670, 997, 487, 872, 758, 221, 556, 084, 840, 530, 148, 574, 680, 793, 788, 326, 437, 622, 838, 335, 462, 343, 723, 902, 524, 622, 035, 086",-9.609375
198,"285, 004, 872, 754, 082, 594, 047, 265, 849, 349, 428, 079, 857, 496, 649, 869, 756, 866, 986, 869, 685, 014, 695, 237, 680, 659, 204, 469, 963, 664",-9.609375
199,"942, 318, 904, 492, 718, 000, 444, 420, 538, 119, 595, 257, 006, 455, 104, 764, 279, 075, 290, 229, 773, 246, 904, 200, 605, 087, 036, 999, 675, 327",-9.6171875
200,"232, 062, 915, 146, 041, 403, 697, 531, 232, 459, 428, 500, 148, 598, 731, 695, 222, 433, 378, 225, 718, 178, 671, 795, 729, 659, 453, 367, 117, 664",-9.625
201,"153, 808, 039, 077, 979, 045, 923, 295, 409, 797, 699, 782, 857, 722, 537, 282, 010, 376, 241, 788, 235, 916, 695, 603, 692, 701, 429, 593, 281, 108",-9.6328125
202,"281, 740, 254, 359, 664, 793, 957, 420, 024, 457, 093, 909, 999, 954, 414, 231, 756, 793, 456, 229, 439, 246, 259, 842, 486, 144, 233, 451, 290, 628",-9.6328125
203,"365, 836, 647, 098, 922, 489, 923, 579, 296, 419, 261, 843, 807, 493, 532, 834, 222, 585, 891, 221, 225, 267, 599, 913, 905, 697, 196, 681, 514, 600",-9.640625
204,"720, 753, 466, 345, 159, 872, 676, 092, 610, 800, 576, 393, 737, 105, 972, 356, 575, 143, 708, 651, 673, 231, 674, 893, 066, 212, 016, 783, 675, 086",-9.65625
205,"677, 496, 124, 138, 857, 742, 569, 626, 188, 972, 840, 500, 351, 598, 731, 858, 081, 106, 808, 764, 225, 583, 599, 100, 853, 140, 951, 367, 214, 661",-9.65625
206,"677, 836, 603, 043, 041, 254, 697, 579, 042, 419, 097, 961, 271, 493, 319, 834, 835, 335, 891, 984, 718, 096, 671, 913, 884, 058, 150, 681, 625, 600",-9.6640625
207,"381, 347, 124, 043, 560, 254, 697, 298, 571, 141, 154, 961, 055, 345, 931, 869, 043, 737, 085, 984, 838, 096, 671, 962, 723, 659, 150, 469, 214, 086",-9.6640625
208,"166, 778, 176, 823, 061, 031, 143, 065, 345, 641, 077, 227, 993, 413, 697, 571, 916, 949, 557, 386, 516, 141, 087, 156, 043, 168, 836, 030, 330, 007",-9.671875
209,"650, 112, 176, 845, 577, 739, 076, 080, 345, 641, 077, 391, 727, 976, 141, 909, 916, 181, 850, 165, 567, 907, 027, 072, 949, 168, 836, 087, 003, 138",-9.671875
210,"387, 464, 781, 345, 693, 793, 637, 355, 369, 004, 071, 028, 006, 113, 416, 553, 079, 024, 456, 948, 439, 246, 259, 488, 025, 322, 255, 999, 675, 783",-9.671875
211,"239, 655, 254, 105, 810, 464, 768, 836, 610, 457, 069, 536, 274, 105, 731, 465, 410, 793, 890, 744, 635, 267, 259, 495, 486, 212, 586, 926, 706, 819",-9.6796875
212,"166, 328, 367, 296, 670, 007, 143, 065, 256, 438, 696, 166, 993, 739, 950, 571, 943, 226, 464, 197, 321, 661, 104, 970, 265, 140, 940, 326, 720, 195",-9.6875
213,"573, 131, 394, 975, 100, 697, 569, 531, 852, 459, 792, 500, 960, 598, 731, 695, 222, 490, 085, 739, 225, 267, 926, 867, 204, 441, 088, 381, 117, 065",-9.6875
214,"300, 892, 545, 743, 434, 947, 601, 122, 626, 491, 797, 156, 122, 805, 853, 394, 712, 095, 701, 798, 959, 036, 340, 728, 253, 944, 597, 638, 522, 903",-9.6953125
215,"451, 230, 039, 862, 062, 969, 977, 521, 849, 040, 483, 366, 857, 722, 537, 231, 756, 401, 241, 390, 220, 959, 148, 603, 294, 304, 429, 593, 281, 461",-9.703125
216,"867, 451, 455, 743, 164, 670, 572, 243, 756, 848, 403, 040, 950, 598, 731, 861, 712, 433, 701, 377, 225, 956, 127, 795, 027, 724, 345, 367, 992, 845",-9.703125
217,"720, 992, 598, 835, 052, 578, 159, 975, 610, 371, 298, 268, 274, 105, 731, 801, 413, 681, 441, 174, 001, 790, 144, 834, 388, 452, 586, 349, 675, 009",-9.703125
218,"594, 757, 012, 876, 422, 832, 698, 132, 941, 990, 846, 488, 194, 973, 832, 639, 963, 869, 197, 039, 360, 954, 277, 514, 861, 518, 524, 370, 875, 442",-9.703125
219,"071, 897, 113, 296, 565, 763, 165, 065, 805, 779, 696, 227, 960, 501, 976, 140, 006, 847, 840, 574, 857, 978, 338, 588, 769, 064, 435, 381, 533, 076",-9.703125
220,"554, 003, 039, 048, 837, 437, 114, 772, 626, 839, 797, 156, 689, 184, 388, 501, 420, 428, 860, 581, 427, 956, 340, 728, 445, 257, 141, 372, 533, 221",-9.71875
221,"226, 927, 814, 055, 100, 918, 408, 146, 296, 346, 483, 500, 253, 982, 731, 429, 222, 433, 085, 938, 713, 646, 846, 795, 193, 773, 208, 565, 001, 629",-9.71875
222,"153, 004, 039, 862, 659, 919, 569, 531, 691, 553, 428, 400, 974, 722, 537, 282, 222, 326, 378, 869, 220, 916, 695, 324, 845, 972, 453, 367, 963, 664",-9.7265625
223,"281, 836, 009, 507, 363, 969, 402, 521, 541, 807, 569, 079, 955, 587, 432, 231, 756, 303, 144, 400, 726, 776, 790, 674, 294, 058, 949, 681, 794, 492",-9.734375
224,"133, 182, 670, 138, 272, 678, 758, 171, 332, 824, 456, 530, 148, 002, 551, 939, 908, 778, 437, 063, 193, 178, 445, 343, 254, 821, 192, 370, 729, 871",-9.734375
225,"757, 416, 847, 876, 950, 832, 656, 420, 941, 990, 183, 488, 006, 973, 414, 639, 656, 024, 456, 079, 439, 954, 259, 514, 486, 518, 167, 601, 675, 189",-9.734375
226,"554, 376, 846, 078, 693, 156, 165, 647, 507, 839, 094, 652, 967, 566, 964, 323, 225, 969, 421, 574, 635, 810, 360, 327, 244, 257, 584, 921, 533, 327",-9.7421875
227,"962, 348, 600, 702, 691, 947, 397, 034, 972, 619, 455, 424, 368, 805, 058, 760, 323, 693, 446, 957, 364, 304, 627, 088, 253, 736, 040, 610, 522, 317",-9.7421875
228,"815, 230, 915, 069, 082, 969, 758, 728, 948, 349, 428, 400, 955, 587, 649, 042, 920, 326, 986, 869, 685, 776, 148, 237, 043, 958, 453, 593, 963, 007",-9.75
229,"691, 112, 466, 543, 577, 577, 273, 590, 345, 641, 077, 391, 955, 413, 469, 079, 835, 181, 557, 179, 726, 131, 087, 943, 652, 168, 937, 030, 450, 444",-9.75
230,"381, 376, 846, 098, 560, 872, 480, 137, 476, 141, 154, 843, 283, 747, 731, 794, 835, 000, 891, 798, 838, 335, 790, 913, 388, 212, 597, 999, 035, 086",-9.7578125
231,"959, 062, 394, 008, 303, 403, 569, 531, 296, 459, 699, 649, 883, 279, 731, 695, 222, 101, 802, 377, 427, 267, 599, 776, 254, 441, 291, 367, 117, 076",-9.7578125
232,"594, 062, 648, 138, 857, 362, 569, 058, 296, 972, 694, 530, 354, 598, 731, 307, 222, 772, 002, 622, 225, 583, 599, 100, 386, 441, 524, 370, 203, 894",-9.765625
233,"451, 416, 394, 698, 062, 969, 977, 521, 948, 349, 942, 298, 807, 282, 731, 231, 756, 401, 986, 377, 881, 546, 148, 232, 294, 304, 455, 569, 090, 492",-9.78125
234,"387, 534, 760, 831, 303, 796, 637, 355, 619, 004, 549, 649, 883, 279, 416, 553, 079, 044, 802, 250, 399, 865, 809, 972, 025, 223, 291, 548, 753, 783",-9.78125
235,"232, 249, 649, 839, 750, 918, 995, 146, 242, 346, 483, 093, 138, 105, 855, 505, 296, 024, 814, 145, 176, 959, 846, 976, 388, 731, 062, 999, 090, 629",-9.796875
236,"153, 568, 039, 717, 395, 420, 716, 945, 626, 151, 738, 156, 689, 805, 388, 806, 303, 428, 174, 581, 935, 916, 340, 571, 845, 972, 141, 593, 522, 323",-9.8046875
237,"365, 358, 647, 684, 041, 007, 923, 065, 805, 438, 696, 227, 993, 623, 532, 764, 943, 226, 290, 197, 347, 688, 930, 200, 904, 929, 036, 326, 811, 548",-9.8125
238,"030, 311, 124, 043, 041, 362, 957, 265, 024, 286, 948, 961, 055, 581, 102, 869, 782, 737, 360, 984, 718, 096, 671, 962, 611, 144, 150, 469, 214, 368",-9.8359375
239,"757, 062, 394, 507, 363, 403, 159, 760, 186, 349, 093, 500, 194, 598, 731, 231, 963, 923, 986, 377, 001, 267, 599, 514, 294, 441, 204, 760, 794, 492",-9.8359375
240,"594, 934, 012, 138, 865, 964, 072, 058, 556, 537, 740, 530, 354, 002, 832, 307, 081, 106, 437, 403, 220, 583, 085, 343, 845, 972, 314, 593, 132, 442",-9.8359375
241,"166, 276, 904, 069, 041, 783, 143, 407, 538, 911, 528, 952, 955, 455, 406, 571, 258, 949, 464, 386, 516, 622, 104, 620, 043, 087, 036, 093, 811, 007",-9.859375
242,"833, 004, 670, 138, 487, 678, 758, 956, 040, 099, 261, 922, 148, 002, 832, 682, 081, 326, 437, 622, 360, 095, 794, 343, 853, 910, 524, 370, 963, 664",-9.8828125
243,"658, 757, 847, 899, 529, 947, 114, 132, 422, 990, 797, 488, 194, 805, 174, 639, 963, 947, 523, 581, 935, 954, 578, 728, 861, 518, 167, 601, 875, 221",-9.8828125
244,"093, 348, 356, 734, 282, 919, 124, 549, 600, 848, 350, 400, 283, 574, 680, 676, 323, 486, 113, 376, 220, 335, 633, 119, 558, 024, 972, 331, 035, 317",-9.8984375
245,"033, 062, 346, 008, 041, 014, 697, 065, 571, 459, 696, 227, 960, 264, 731, 695, 043, 433, 767, 877, 718, 622, 671, 588, 729, 659, 435, 367, 117, 065",-9.90625
246,"757, 348, 924, 734, 950, 832, 742, 549, 941, 374, 183, 488, 194, 409, 089, 639, 963, 947, 197, 376, 890, 678, 633, 514, 558, 024, 531, 777, 114, 189",-9.90625
247,"281, 467, 009, 032, 082, 969, 008, 521, 948, 349, 699, 891, 857, 587, 537, 505, 560, 303, 144, 390, 802, 725, 695, 674, 294, 708, 842, 681, 124, 492",-9.921875
248,"573, 348, 822, 231, 509, 158, 172, 521, 943, 619, 792, 141, 817, 888, 089, 676, 725, 808, 278, 957, 703, 678, 730, 119, 204, 152, 329, 777, 335, 517",-9.921875
249,"365, 629, 647, 492, 979, 856, 444, 416, 188, 119, 863, 137, 055, 528, 532, 682, 582, 092, 808, 712, 740, 513, 018, 592, 605, 064, 278, 798, 240, 259",-9.9453125
250,"658, 512, 847, 899, 950, 832, 698, 586, 945, 990, 183, 156, 194, 805, 174, 806, 963, 947, 397, 581, 935, 106, 277, 728, 938, 944, 951, 601, 875, 221",-9.96875
251,"594, 232, 394, 008, 422, 403, 601, 531, 025, 459, 364, 215, 354, 565, 102, 981, 782, 793, 360, 229, 464, 014, 857, 795, 611, 144, 917, 367, 117, 368",-9.9921875
252,"166, 778, 847, 069, 950, 832, 698, 132, 941, 990, 183, 227, 993, 465, 174, 571, 943, 949, 197, 240, 890, 622, 104, 620, 861, 087, 947, 093, 875, 189",-10.0078125
253,"285, 871, 039, 043, 082, 919, 716, 710, 849, 553, 347, 400, 857, 723, 537, 282, 043, 831, 241, 984, 317, 918, 671, 603, 729, 659, 338, 469, 798, 386",-10.09375
254,"658, 230, 847, 507, 363, 832, 977, 132, 941, 691, 253, 488, 717, 973, 432, 639, 756, 947, 186, 079, 890, 954, 277, 514, 294, 518, 167, 601, 033, 189",-10.1640625
255,"079, 249, 846, 839, 810, 551, 995, 137, 153, 009, 732, 246, 585, 956, 088, 505, 410, 024, 456, 326, 841, 790, 259, 495, 486, 258, 586, 451, 706, 349",-10.2578125
256,"166, 602, 598, 296, 670, 578, 143, 975, 352, 371, 298, 640, 993, 623, 406, 571, 413, 615, 464, 197, 347, 807, 104, 620, 904, 087, 813, 349, 330, 548",-10.421875
