rank,system_prompt,objective_score
142,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 425, 232, 325, 894, 383, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7578125
143,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 621, 000, 723, 428, 329, 232, 325, 993, 959, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7578125
144,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 502, 370, 197, 132, 876, 876, 221",-4.7578125
145,"876, 876, 140, 033, 221, 221, 883, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7578125
146,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 216, 135, 993, 938, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
147,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 296, 993, 401, 929, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
148,"876, 876, 140, 033, 221, 221, 958, 007, 370, 565, 953, 000, 723, 428, 329, 232, 325, 993, 401, 918, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
149,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 230, 325, 993, 358, 010, 998, 478, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
150,"876, 876, 140, 033, 221, 221, 958, 007, 370, 624, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 256, 370, 117, 132, 876, 876, 221",-4.765625
151,"876, 876, 140, 033, 221, 221, 958, 007, 236, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
152,"876, 876, 720, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 425, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
153,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 098, 010, 998, 500, 621, 200, 370, 197, 132, 876, 876, 221",-4.765625
154,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 222, 325, 993, 401, 010, 998, 889, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
155,"876, 876, 306, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 918, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
156,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 647, 325, 993, 401, 005, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
157,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 407, 200, 370, 197, 132, 876, 876, 221",-4.765625
158,"876, 876, 140, 033, 221, 221, 943, 007, 370, 181, 953, 000, 723, 428, 329, 232, 325, 993, 853, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625
159,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 675, 993, 580, 010, 998, 500, 300, 256, 370, 197, 132, 876, 876, 221",-4.7734375
160,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 584, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
161,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 898, 010, 998, 500, 146, 200, 370, 197, 132, 876, 876, 221",-4.7734375
162,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 629, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 256, 370, 197, 132, 876, 876, 221",-4.7734375
163,"876, 876, 140, 033, 221, 221, 958, 529, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
164,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 230, 529, 993, 450, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
165,"876, 876, 140, 033, 221, 221, 943, 007, 370, 136, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
166,"876, 876, 140, 033, 221, 221, 958, 007, 328, 543, 953, 000, 723, 428, 329, 232, 325, 993, 400, 010, 204, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
167,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 098, 010, 998, 153, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
168,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 892, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
169,"876, 876, 140, 033, 221, 221, 958, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 090, 010, 998, 500, 300, 200, 435, 197, 132, 876, 876, 221",-4.7734375
170,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 400, 010, 704, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
171,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 202, 325, 993, 899, 009, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
172,"876, 876, 140, 033, 221, 221, 580, 007, 370, 543, 953, 000, 723, 428, 329, 626, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375
173,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 277, 232, 325, 194, 570, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.78125
174,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 075, 010, 998, 500, 300, 200, 370, 157, 132, 876, 876, 221",-4.78125
175,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 911, 232, 325, 993, 580, 005, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.78125
176,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 135, 993, 134, 404, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.78125
177,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 867, 200, 370, 197, 132, 876, 876, 221",-4.78125
178,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 311, 325, 993, 900, 653, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.78125
179,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 019, 993, 769, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.78125
180,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 353, 570, 010, 998, 500, 300, 200, 204, 197, 132, 876, 876, 221",-4.78125
181,"876, 876, 140, 033, 221, 221, 943, 007, 370, 831, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.78125
182,"876, 876, 140, 033, 212, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 753, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625
183,"876, 876, 140, 033, 221, 221, 943, 007, 370, 315, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625
184,"876, 876, 140, 033, 221, 221, 860, 007, 370, 543, 953, 000, 723, 428, 329, 256, 325, 993, 401, 010, 998, 473, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625
185,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 400, 010, 072, 500, 300, 256, 370, 197, 132, 876, 876, 221",-4.7890625
186,"876, 876, 140, 033, 221, 221, 845, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 918, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625
187,"876, 876, 140, 033, 268, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625
188,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 488, 456, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625
189,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 400, 010, 998, 500, 300, 204, 370, 197, 132, 876, 876, 221",-4.7890625
190,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 297, 993, 898, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625
191,"876, 876, 140, 033, 221, 221, 680, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 256, 370, 197, 132, 876, 876, 221",-4.7890625
192,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 400, 010, 998, 500, 300, 200, 370, 386, 132, 876, 876, 221",-4.796875
193,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 821, 132, 876, 876, 221",-4.796875
194,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 552, 000, 723, 428, 329, 232, 325, 993, 310, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
195,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 666, 009, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
196,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 842, 132, 876, 876, 221",-4.796875
197,"876, 876, 126, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 898, 010, 998, 500, 300, 604, 370, 197, 132, 876, 876, 221",-4.796875
198,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 520, 232, 325, 993, 988, 009, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
199,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 796, 000, 723, 428, 329, 222, 325, 993, 570, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
200,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 557, 132, 876, 876, 221",-4.796875
201,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 055, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
202,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 954, 232, 325, 993, 557, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
203,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 899, 010, 998, 500, 300, 200, 370, 593, 132, 876, 876, 221",-4.796875
204,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 667, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
205,"876, 876, 101, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 400, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875
206,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 545, 232, 325, 993, 401, 010, 998, 500, 300, 256, 370, 197, 132, 876, 876, 221",-4.796875
207,"876, 876, 140, 033, 221, 221, 943, 007, 518, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 534, 500, 300, 256, 370, 197, 132, 876, 876, 221",-4.8046875
208,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 075, 010, 376, 973, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875
209,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 863, 325, 993, 419, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875
210,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 517, 215, 998, 500, 940, 200, 370, 197, 132, 876, 876, 221",-4.8046875
211,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 536, 419, 408, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875
212,"876, 876, 140, 033, 221, 221, 943, 007, 370, 700, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875
213,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 973, 132, 876, 876, 221",-4.8046875
214,"876, 876, 140, 033, 221, 221, 943, 007, 788, 228, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875
215,"876, 876, 754, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 429, 329, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875
216,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 197, 300, 200, 370, 197, 132, 876, 876, 221",-4.8125
217,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 383, 816, 790, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8125
218,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 446, 993, 419, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8125
219,"876, 876, 140, 033, 221, 221, 860, 007, 370, 003, 953, 000, 723, 428, 329, 232, 135, 993, 753, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8125
220,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 217, 000, 723, 428, 329, 232, 325, 993, 401, 010, 818, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8125
221,"876, 876, 140, 033, 221, 221, 860, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 896, 221",-4.8125
222,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 550, 325, 993, 580, 010, 794, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8125
223,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 260, 853, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8125
224,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 753, 010, 998, 500, 159, 200, 370, 197, 132, 876, 876, 221",-4.8203125
225,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 529, 000, 723, 428, 329, 677, 325, 993, 570, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8203125
226,"876, 876, 140, 033, 221, 221, 958, 007, 370, 228, 953, 000, 723, 428, 329, 232, 425, 993, 580, 010, 294, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8203125
227,"876, 876, 140, 033, 221, 221, 943, 576, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 575, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8203125
228,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 149, 998, 500, 300, 198, 370, 197, 132, 876, 876, 221",-4.8203125
229,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 450, 010, 715, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.8203125
230,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 353, 769, 010, 998, 500, 300, 200, 920, 197, 132, 876, 876, 221",-4.8203125
231,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 068, 200, 370, 197, 132, 876, 876, 221",-4.8203125
232,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 570, 010, 998, 500, 300, 200, 370, 426, 132, 876, 876, 221",-4.828125
233,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 998, 500, 300, 200, 370, 471, 132, 876, 876, 221",-4.828125
234,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 529, 000, 723, 428, 329, 232, 325, 993, 401, 438, 998, 500, 357, 200, 370, 197, 132, 876, 876, 221",-4.828125
235,"876, 876, 140, 033, 221, 221, 943, 242, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.828125
236,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 049, 300, 200, 370, 197, 132, 876, 876, 221",-4.828125
237,"876, 876, 103, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 916, 010, 018, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.828125
238,"876, 876, 140, 033, 221, 221, 943, 811, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.828125
239,"876, 876, 126, 033, 322, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.828125
240,"876, 876, 140, 033, 221, 221, 958, 579, 370, 543, 953, 000, 723, 428, 870, 222, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.828125
241,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 825, 000, 723, 428, 870, 232, 325, 993, 401, 590, 951, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.828125
242,"876, 876, 140, 033, 221, 221, 958, 007, 370, 532, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 251, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
243,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 529, 000, 723, 428, 329, 232, 325, 993, 899, 005, 998, 500, 300, 200, 370, 415, 132, 876, 876, 221",-4.8359375
244,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 231, 000, 723, 428, 329, 216, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
245,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 529, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 969, 132, 876, 876, 221",-4.8359375
246,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 853, 010, 998, 869, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
247,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 637, 460, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
248,"876, 876, 140, 033, 221, 182, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 898, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
249,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 256, 325, 993, 401, 010, 998, 500, 692, 200, 370, 197, 132, 876, 876, 221",-4.8359375
250,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 350, 876, 876, 221",-4.8359375
251,"876, 876, 140, 033, 221, 221, 958, 007, 370, 532, 953, 000, 723, 428, 329, 232, 325, 484, 154, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
252,"876, 876, 140, 033, 221, 221, 860, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 959, 010, 998, 500, 300, 200, 370, 197, 288, 876, 876, 221",-4.8359375
253,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 045, 197, 132, 876, 876, 221",-4.8359375
254,"876, 876, 140, 033, 221, 221, 860, 989, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 753, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
255,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 529, 000, 723, 428, 329, 232, 897, 135, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
256,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 570, 010, 998, 500, 300, 200, 370, 197, 739, 876, 876, 221",-4.8359375
257,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 695, 370, 197, 132, 876, 876, 221",-4.8359375
258,"876, 876, 103, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 570, 010, 248, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
259,"876, 876, 140, 033, 221, 221, 466, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 419, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
260,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 753, 232, 757, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375
261,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 889, 221",-4.84375
262,"876, 876, 140, 555, 221, 221, 958, 007, 370, 523, 953, 000, 723, 428, 329, 252, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
263,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 362, 200, 370, 197, 132, 876, 876, 221",-4.84375
264,"876, 876, 140, 033, 221, 221, 943, 007, 370, 691, 953, 000, 723, 428, 329, 232, 325, 993, 358, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
265,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 715, 075, 010, 998, 775, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
266,"876, 876, 140, 033, 788, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
267,"876, 876, 140, 033, 221, 221, 958, 007, 370, 228, 953, 000, 723, 428, 720, 232, 325, 993, 401, 942, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
268,"876, 876, 140, 033, 221, 221, 958, 007, 370, 993, 953, 000, 723, 428, 329, 232, 325, 993, 769, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
269,"876, 876, 140, 033, 620, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 972, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
270,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 844, 197, 132, 876, 876, 221",-4.84375
271,"876, 876, 140, 033, 221, 221, 395, 007, 370, 543, 953, 000, 723, 428, 429, 232, 325, 993, 401, 493, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375
272,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 400, 010, 998, 500, 300, 256, 370, 817, 132, 876, 876, 221",-4.8515625
273,"876, 876, 140, 033, 221, 221, 943, 007, 370, 579, 953, 000, 723, 428, 329, 232, 325, 993, 580, 564, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8515625
274,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 428, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 982, 221",-4.8515625
275,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 213, 222, 325, 496, 580, 010, 998, 500, 300, 256, 370, 197, 132, 876, 876, 221",-4.8515625
276,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 938, 010, 998, 500, 300, 501, 370, 197, 132, 876, 876, 221",-4.8515625
277,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 529, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 775, 300, 200, 602, 197, 132, 876, 876, 221",-4.8515625
278,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 506, 876, 876, 221",-4.8515625
279,"876, 876, 140, 033, 880, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 753, 438, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8515625
280,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 401, 010, 653, 500, 300, 222, 370, 197, 132, 876, 876, 221",-4.859375
281,"876, 876, 140, 033, 221, 221, 958, 007, 370, 966, 953, 000, 723, 428, 329, 232, 325, 993, 820, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.859375
282,"876, 876, 140, 033, 221, 221, 958, 007, 370, 543, 953, 000, 723, 428, 329, 930, 325, 410, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.859375
