rank,system_prompt,objective_score
142,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 825, 983, 092, 097",-4.4921875
143,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 900, 000, 092, 097",-4.4921875
144,"145, 000, 666, 242, 228, 502, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.4921875
145,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 384, 866, 736, 426, 329, 483, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.4921875
146,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 443, 197, 225, 145, 145, 145, 045, 970, 000, 092, 097",-4.4921875
147,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 802, 866, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.4921875
148,"145, 000, 666, 242, 324, 953, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 951, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.4921875
149,"145, 000, 666, 242, 228, 953, 285, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 546, 000, 092, 097",-4.4921875
150,"145, 000, 666, 242, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 200, 866, 736, 897, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
151,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 481, 789, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
152,"145, 000, 666, 599, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 370, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
153,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 634, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
154,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 483, 866, 736, 648, 329, 802, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
155,"145, 000, 666, 303, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 200, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
156,"145, 000, 666, 242, 532, 953, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 122, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
157,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 653, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 821, 000, 092, 097",-4.5
158,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 018, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
159,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 875, 329, 832, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
160,"145, 000, 666, 242, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 188, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5
161,"145, 000, 666, 242, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 370, 197, 225, 145, 145, 145, 678, 145, 000, 092, 097",-4.5078125
162,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 782, 197, 225, 145, 145, 145, 918, 329, 000, 092, 097",-4.5078125
163,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 375, 197, 225, 145, 145, 145, 637, 145, 000, 092, 097",-4.5078125
164,"145, 000, 666, 242, 228, 937, 213, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 941, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5078125
165,"145, 000, 666, 242, 228, 937, 243, 000, 484, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 727, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
166,"145, 000, 666, 242, 228, 937, 243, 000, 370, 320, 620, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
167,"145, 000, 666, 242, 228, 937, 285, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 190, 197, 822, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
168,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 247, 045, 145, 000, 092, 097",-4.515625
169,"145, 000, 666, 242, 450, 937, 401, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 385, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
170,"145, 000, 666, 242, 228, 937, 401, 000, 370, 385, 825, 080, 723, 428, 200, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
171,"145, 000, 666, 242, 228, 937, 436, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 461, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
172,"145, 000, 666, 242, 228, 937, 497, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 629, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
173,"145, 000, 666, 242, 228, 116, 343, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 375, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
174,"145, 000, 666, 242, 228, 937, 243, 000, 370, 106, 825, 080, 723, 428, 429, 866, 736, 256, 376, 229, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.515625
175,"145, 000, 666, 242, 228, 937, 254, 000, 370, 219, 825, 080, 723, 428, 458, 866, 736, 256, 329, 582, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5234375
176,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 953, 866, 736, 256, 329, 190, 197, 225, 145, 145, 524, 045, 145, 000, 092, 097",-4.5234375
177,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 764, 481, 197, 225, 145, 145, 145, 045, 329, 000, 092, 097",-4.5234375
178,"145, 000, 666, 242, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 132, 866, 736, 256, 329, 853, 197, 225, 145, 145, 145, 032, 145, 000, 092, 097",-4.5234375
179,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 465, 145, 145, 045, 145, 000, 092, 097",-4.5234375
180,"145, 000, 666, 242, 228, 937, 465, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 951, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5234375
181,"145, 000, 666, 242, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 148, 866, 736, 256, 329, 832, 197, 225, 145, 145, 145, 045, 493, 000, 092, 097",-4.5234375
182,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 853, 197, 225, 145, 145, 326, 045, 145, 000, 092, 097",-4.5234375
183,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 199, 866, 736, 256, 329, 777, 475, 225, 145, 145, 145, 907, 145, 000, 092, 097",-4.5234375
184,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 181, 736, 256, 329, 481, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
185,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 765, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
186,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 763, 427, 432, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
187,"145, 000, 666, 242, 228, 953, 243, 000, 517, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 763, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
188,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 004, 045, 145, 000, 092, 097",-4.53125
189,"145, 000, 666, 242, 281, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
190,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 973, 736, 256, 329, 782, 197, 225, 145, 145, 145, 045, 329, 000, 092, 097",-4.53125
191,"145, 000, 666, 242, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 685, 866, 736, 328, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
192,"145, 000, 666, 242, 228, 937, 119, 000, 370, 114, 825, 080, 723, 428, 295, 866, 736, 256, 329, 941, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
193,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 296, 736, 256, 329, 375, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
194,"145, 000, 666, 242, 412, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 282, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
195,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 105, 080, 723, 428, 458, 866, 736, 256, 329, 477, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
196,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 914, 866, 736, 256, 329, 727, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.53125
197,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 042, 000, 092, 097",-4.53125
198,"145, 000, 666, 242, 228, 937, 243, 000, 370, 365, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5390625
199,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 483, 866, 736, 256, 329, 353, 197, 225, 145, 145, 145, 045, 648, 000, 092, 097",-4.5390625
200,"145, 000, 666, 242, 228, 953, 243, 000, 894, 114, 825, 080, 723, 428, 953, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5390625
201,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 983, 092, 097",-4.5390625
202,"145, 000, 666, 242, 228, 937, 401, 000, 370, 193, 825, 080, 723, 428, 458, 866, 736, 256, 329, 443, 432, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5390625
203,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 953, 987, 736, 256, 329, 282, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5390625
204,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 987, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5390625
205,"145, 000, 666, 242, 228, 937, 350, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 157, 197, 225, 145, 145, 772, 045, 145, 000, 092, 097",-4.5390625
206,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 443, 197, 792, 145, 145, 145, 045, 145, 000, 092, 097",-4.5390625
207,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 953, 866, 736, 256, 329, 190, 197, 225, 718, 145, 145, 045, 145, 000, 092, 097",-4.546875
208,"145, 000, 666, 242, 228, 304, 243, 000, 370, 114, 825, 080, 723, 428, 604, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.546875
209,"145, 000, 666, 242, 228, 953, 258, 000, 370, 114, 825, 080, 723, 428, 483, 866, 736, 256, 329, 941, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.546875
210,"145, 000, 666, 242, 228, 068, 243, 000, 370, 114, 825, 080, 723, 428, 953, 866, 736, 256, 329, 832, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.546875
211,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 822, 931, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.546875
212,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 384, 866, 736, 256, 329, 375, 197, 877, 145, 145, 145, 045, 145, 000, 092, 097",-4.546875
213,"145, 000, 112, 242, 228, 937, 133, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.546875
214,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 409, 225, 145, 145, 145, 045, 641, 000, 092, 097",-4.546875
215,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 688, 045, 145, 000, 092, 097",-4.546875
216,"145, 000, 666, 160, 228, 937, 343, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 815, 000, 092, 097",-4.546875
217,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 384, 866, 736, 256, 329, 704, 456, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.546875
218,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 353, 197, 225, 145, 145, 277, 045, 329, 000, 092, 097",-4.5546875
219,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 175, 329, 483, 197, 225, 201, 145, 145, 045, 145, 000, 092, 097",-4.5546875
220,"145, 000, 666, 242, 228, 251, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5546875
221,"145, 000, 666, 242, 228, 937, 243, 000, 370, 894, 825, 080, 723, 428, 458, 866, 736, 256, 329, 802, 727, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5546875
222,"145, 000, 666, 242, 228, 937, 243, 000, 370, 424, 825, 080, 723, 428, 199, 866, 736, 256, 329, 375, 460, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5546875
223,"145, 000, 666, 242, 228, 937, 119, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 681, 197, 225, 145, 145, 145, 279, 145, 000, 092, 097",-4.5546875
224,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 758, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 329, 000, 092, 097",-4.5546875
225,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 935, 092, 097",-4.5625
226,"145, 000, 666, 242, 228, 937, 243, 000, 370, 119, 825, 080, 723, 428, 458, 866, 736, 691, 329, 557, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5625
227,"145, 000, 666, 242, 228, 937, 827, 000, 370, 106, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5625
228,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 483, 866, 230, 256, 329, 802, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5625
229,"145, 000, 666, 242, 778, 953, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 443, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5625
230,"145, 000, 666, 242, 228, 937, 243, 000, 370, 278, 825, 080, 723, 428, 429, 866, 736, 256, 329, 960, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5703125
231,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 427, 197, 225, 145, 145, 534, 045, 145, 000, 092, 097",-4.5703125
232,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 223, 282, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5703125
233,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 443, 197, 225, 565, 145, 145, 045, 145, 000, 092, 097",-4.5703125
234,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 451, 145, 045, 145, 000, 092, 097",-4.5703125
235,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 685, 866, 736, 256, 329, 483, 197, 717, 145, 145, 145, 045, 145, 000, 092, 097",-4.5703125
236,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 542, 329, 777, 611, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5703125
237,"145, 000, 666, 242, 670, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 313, 197, 225, 145, 145, 145, 045, 329, 000, 092, 097",-4.5703125
238,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 634, 256, 329, 122, 197, 225, 145, 145, 145, 045, 329, 000, 092, 097",-4.578125
239,"145, 000, 666, 242, 228, 937, 103, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 908, 329, 105, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.578125
240,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 481, 197, 225, 145, 145, 145, 045, 145, 823, 092, 097",-4.578125
241,"145, 000, 666, 242, 228, 937, 103, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 808, 784, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.578125
242,"145, 000, 666, 242, 228, 937, 243, 000, 370, 529, 825, 080, 723, 428, 904, 866, 736, 256, 329, 972, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.578125
243,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 270, 866, 736, 256, 370, 375, 197, 225, 145, 145, 145, 045, 172, 000, 092, 097",-4.578125
244,"145, 000, 666, 242, 228, 857, 285, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 759, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.578125
245,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 885, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 444, 000, 092, 097",-4.578125
246,"145, 000, 666, 242, 228, 937, 243, 000, 370, 746, 825, 080, 723, 428, 429, 866, 736, 256, 329, 122, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.578125
247,"145, 000, 666, 242, 228, 937, 343, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 098, 190, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5859375
248,"145, 000, 666, 004, 228, 937, 350, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 443, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5859375
249,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 204, 866, 736, 989, 329, 387, 197, 225, 145, 145, 145, 406, 145, 000, 092, 097",-4.5859375
250,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 922, 951, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5859375
251,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 826, 080, 723, 428, 483, 866, 736, 256, 329, 313, 197, 225, 145, 145, 145, 045, 329, 000, 092, 097",-4.5859375
252,"145, 000, 666, 242, 228, 937, 165, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 478, 197, 225, 519, 145, 145, 045, 145, 000, 092, 097",-4.5859375
253,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 443, 197, 225, 145, 145, 145, 045, 145, 898, 092, 097",-4.5859375
254,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 483, 866, 736, 256, 329, 941, 197, 225, 145, 145, 300, 045, 145, 000, 092, 097",-4.5859375
255,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 427, 432, 225, 145, 145, 145, 045, 145, 198, 092, 097",-4.5859375
256,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 197, 121, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5859375
257,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 199, 866, 736, 256, 329, 483, 197, 225, 145, 145, 145, 045, 145, 032, 092, 097",-4.5859375
258,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 145, 577, 816, 145, 000, 092, 097",-4.5859375
259,"145, 000, 666, 242, 484, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 222, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5859375
260,"145, 000, 666, 242, 228, 439, 343, 000, 370, 114, 825, 080, 723, 428, 200, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.5859375
261,"145, 000, 666, 242, 228, 953, 243, 000, 370, 114, 825, 080, 723, 428, 429, 282, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 769, 000, 092, 097",-4.59375
262,"145, 000, 666, 242, 228, 937, 243, 000, 368, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 481, 323, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.59375
263,"145, 000, 666, 242, 228, 953, 021, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 122, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.59375
264,"145, 000, 666, 242, 228, 937, 243, 000, 370, 799, 825, 080, 723, 428, 458, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.59375
265,"145, 000, 777, 242, 228, 937, 165, 000, 370, 114, 825, 080, 723, 428, 953, 866, 736, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.59375
266,"145, 000, 666, 242, 228, 937, 401, 000, 370, 114, 825, 080, 723, 428, 685, 866, 736, 513, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.59375
267,"145, 000, 666, 242, 228, 082, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 370, 197, 225, 145, 145, 145, 045, 825, 000, 092, 097",-4.59375
268,"145, 000, 666, 242, 228, 937, 243, 000, 370, 345, 825, 080, 723, 428, 429, 866, 736, 256, 329, 421, 197, 225, 145, 145, 145, 045, 329, 000, 092, 097",-4.6015625
269,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 639, 045, 145, 000, 092, 097",-4.6015625
270,"145, 000, 666, 242, 228, 937, 343, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 098, 145, 045, 145, 000, 092, 097",-4.6015625
271,"145, 000, 666, 242, 228, 937, 677, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 252, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.6015625
272,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 370, 197, 225, 756, 145, 145, 045, 329, 000, 092, 097",-4.6015625
273,"145, 000, 666, 242, 228, 936, 460, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 120, 329, 777, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.6015625
274,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 427, 197, 225, 145, 743, 145, 045, 145, 000, 092, 097",-4.6015625
275,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 478, 197, 225, 145, 927, 145, 045, 145, 000, 092, 097",-4.6015625
276,"145, 000, 666, 242, 228, 937, 133, 000, 370, 114, 825, 080, 723, 428, 458, 866, 584, 256, 329, 427, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.6015625
277,"145, 000, 666, 160, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 132, 045, 145, 000, 092, 097",-4.6015625
278,"145, 000, 666, 242, 228, 742, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 045, 186, 000, 092, 097",-4.6015625
279,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 017, 866, 736, 139, 329, 481, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.6015625
280,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 427, 197, 225, 145, 145, 638, 045, 145, 000, 092, 097",-4.6015625
281,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 574, 866, 736, 690, 329, 157, 142, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.6015625
282,"145, 000, 666, 242, 228, 571, 243, 000, 370, 114, 825, 080, 723, 428, 429, 866, 736, 256, 329, 481, 197, 225, 145, 145, 145, 045, 145, 000, 092, 097",-4.6015625
283,"145, 000, 666, 242, 228, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 802, 197, 225, 061, 145, 145, 045, 145, 000, 092, 097",-4.6015625
