rank,system_prompt,objective_score
142,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 929, 731, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.234375
143,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 861, 010, 201",-3.234375
144,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 841, 853, 643, 370, 135, 217, 007, 329, 200, 010, 201",-3.2421875
145,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 167, 823, 427, 353, 201, 953, 375, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.2421875
146,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 993, 853, 777, 370, 387, 217, 007, 329, 200, 035, 201",-3.2421875
147,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 497, 953, 043, 853, 777, 370, 135, 217, 007, 329, 200, 939, 201",-3.25
148,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 383, 953, 907, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.25
149,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 806, 823, 427, 353, 201, 805, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.2578125
150,"401, 401, 191, 962, 555, 000, 870, 428, 922, 727, 007, 007, 606, 415, 823, 427, 353, 201, 953, 043, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.2578125
151,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 103, 353, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 939, 201",-3.2578125
152,"401, 401, 140, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 763, 853, 777, 370, 135, 177, 007, 329, 200, 035, 201",-3.2578125
153,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 500, 823, 427, 353, 201, 953, 999, 853, 777, 370, 135, 217, 007, 329, 339, 035, 201",-3.265625
154,"401, 401, 190, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 514, 953, 988, 853, 777, 370, 135, 217, 007, 329, 200, 825, 201",-3.265625
155,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 439, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.265625
156,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 555, 453, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.265625
157,"401, 401, 191, 962, 333, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 043, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.265625
158,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 043, 839, 777, 370, 135, 217, 007, 329, 200, 774, 201",-3.265625
159,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 841, 853, 777, 370, 135, 217, 007, 213, 200, 035, 201",-3.2734375
160,"401, 401, 191, 782, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 529, 853, 777, 370, 135, 217, 007, 329, 200, 934, 201",-3.2734375
161,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 525, 853, 777, 370, 135, 217, 007, 329, 112, 035, 201",-3.2734375
162,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 543, 853, 777, 370, 135, 517, 007, 329, 200, 035, 201",-3.2734375
163,"401, 401, 170, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 743, 853, 777, 370, 135, 217, 007, 329, 200, 300, 201",-3.28125
164,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 617, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 939, 201",-3.28125
165,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 154, 853, 818, 370, 135, 217, 007, 329, 200, 939, 201",-3.28125
166,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 869, 777, 370, 135, 217, 007, 329, 200, 636, 201",-3.28125
167,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 879, 823, 427, 353, 201, 953, 550, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.2890625
168,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 429, 353, 201, 834, 453, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.2890625
169,"401, 401, 190, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 195, 747, 201",-3.296875
170,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 579, 853, 777, 370, 135, 217, 007, 329, 200, 797, 201",-3.296875
171,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 918, 853, 777, 370, 135, 217, 007, 329, 092, 035, 201",-3.296875
172,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 699, 853, 777, 370, 135, 217, 007, 329, 200, 178, 201",-3.296875
173,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 907, 853, 777, 370, 135, 121, 007, 329, 200, 035, 201",-3.296875
174,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 915, 823, 427, 353, 201, 898, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3046875
175,"401, 401, 191, 962, 555, 000, 870, 428, 922, 727, 007, 007, 842, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 010, 201",-3.3046875
176,"401, 401, 191, 962, 666, 000, 119, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3046875
177,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 845, 777, 370, 135, 217, 007, 329, 503, 010, 201",-3.3046875
178,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 834, 870, 823, 427, 353, 201, 953, 743, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3046875
179,"401, 401, 191, 962, 444, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 460, 993, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3046875
180,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 789, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 580, 201",-3.3125
181,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 525, 853, 777, 370, 135, 217, 007, 329, 200, 374, 201",-3.3125
182,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 973, 823, 427, 353, 201, 953, 463, 853, 777, 370, 135, 217, 007, 329, 475, 035, 201",-3.3125
183,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 932, 718, 853, 777, 370, 135, 217, 007, 329, 200, 580, 201",-3.3125
184,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 762, 870, 823, 427, 353, 201, 953, 825, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3125
185,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 867, 038, 201",-3.3203125
186,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 988, 853, 777, 370, 135, 217, 007, 836, 200, 035, 201",-3.3203125
187,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 282, 777, 370, 135, 217, 007, 329, 763, 934, 201",-3.3203125
188,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 838, 853, 777, 370, 135, 217, 007, 101, 200, 035, 201",-3.328125
189,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 331, 999, 853, 777, 370, 135, 217, 007, 329, 200, 829, 201",-3.328125
190,"401, 401, 191, 255, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 403, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.328125
191,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 836, 427, 353, 201, 953, 421, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.328125
192,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 973, 043, 853, 777, 370, 135, 217, 007, 329, 200, 327, 201",-3.328125
193,"401, 401, 191, 962, 206, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.328125
194,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 723, 823, 427, 353, 201, 953, 453, 853, 777, 370, 135, 217, 007, 329, 200, 036, 201",-3.3359375
195,"401, 401, 190, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 882, 953, 988, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3359375
196,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 894, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 628, 007, 329, 200, 035, 201",-3.3359375
197,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 221, 201, 953, 825, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3359375
198,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 307, 823, 427, 992, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 010, 201",-3.3359375
199,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 923, 823, 427, 353, 201, 953, 483, 853, 777, 370, 135, 217, 007, 329, 338, 035, 201",-3.34375
200,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 404, 823, 427, 353, 201, 953, 273, 799, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.34375
201,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 876, 653, 853, 777, 370, 135, 217, 007, 329, 200, 882, 201",-3.34375
202,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 813, 201, 953, 841, 383, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.34375
203,"401, 401, 191, 952, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 543, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3515625
204,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 523, 853, 777, 370, 135, 360, 007, 329, 200, 035, 201",-3.3515625
205,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 520, 870, 823, 427, 353, 201, 953, 825, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3515625
206,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 498, 823, 427, 353, 201, 953, 907, 853, 777, 370, 523, 217, 007, 329, 200, 035, 201",-3.3515625
207,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 639, 201, 953, 889, 853, 766, 370, 135, 217, 007, 329, 200, 035, 201",-3.359375
208,"401, 401, 191, 962, 564, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.359375
209,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 230, 353, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 934, 201",-3.359375
210,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 844, 870, 823, 427, 353, 201, 953, 473, 853, 777, 370, 135, 217, 007, 329, 200, 825, 201",-3.359375
211,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 287, 427, 353, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 934, 201",-3.3671875
212,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 929, 853, 777, 370, 135, 070, 007, 329, 200, 035, 201",-3.3671875
213,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 525, 823, 427, 639, 201, 953, 281, 853, 777, 370, 135, 217, 007, 329, 200, 934, 201",-3.3671875
214,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 667, 007, 329, 200, 035, 201",-3.3671875
215,"401, 401, 190, 962, 666, 000, 870, 428, 922, 727, 007, 007, 585, 723, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3671875
216,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 492, 353, 201, 953, 842, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.375
217,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 083, 483, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.375
218,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 331, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.375
219,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 993, 853, 777, 370, 982, 217, 007, 329, 200, 035, 201",-3.3828125
220,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 587, 401, 823, 427, 353, 201, 943, 993, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3828125
221,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 526, 870, 823, 427, 353, 201, 953, 988, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3828125
222,"401, 401, 191, 962, 197, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 300, 201",-3.3828125
223,"401, 401, 191, 962, 666, 000, 870, 428, 122, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 821, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3828125
224,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 294, 718, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3828125
225,"401, 401, 140, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 926, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.390625
226,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 473, 853, 777, 370, 135, 217, 007, 463, 200, 035, 201",-3.390625
227,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 913, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 939, 201",-3.390625
228,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 433, 201, 953, 851, 853, 777, 580, 135, 217, 007, 329, 200, 934, 201",-3.390625
229,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 457, 823, 427, 515, 201, 953, 718, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.390625
230,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 907, 853, 777, 370, 661, 217, 007, 329, 200, 035, 201",-3.390625
231,"401, 401, 191, 154, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 943, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.3984375
232,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 500, 823, 427, 353, 201, 953, 999, 853, 891, 370, 135, 217, 007, 329, 200, 035, 201",-3.3984375
233,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 699, 853, 777, 370, 599, 217, 007, 329, 200, 035, 201",-3.3984375
234,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 801, 823, 427, 353, 201, 953, 490, 853, 777, 370, 135, 217, 007, 329, 012, 035, 201",-3.40625
235,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 529, 963, 201, 953, 999, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.40625
236,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 842, 853, 777, 370, 135, 217, 007, 841, 200, 035, 201",-3.40625
237,"401, 401, 032, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 948, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4140625
238,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 681, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4140625
239,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 757, 853, 777, 370, 135, 217, 007, 782, 200, 035, 201",-3.4140625
240,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 564, 953, 525, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4140625
241,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 896, 953, 834, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4140625
242,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 822, 353, 201, 953, 529, 853, 777, 370, 135, 217, 007, 329, 200, 934, 201",-3.4140625
243,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 681, 870, 823, 427, 353, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4140625
244,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 827, 427, 353, 201, 953, 842, 853, 777, 370, 135, 217, 007, 329, 200, 332, 201",-3.4140625
245,"401, 401, 191, 962, 662, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 525, 853, 777, 370, 135, 217, 007, 329, 200, 010, 201",-3.4140625
246,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 523, 853, 488, 370, 135, 217, 007, 329, 200, 625, 201",-3.4140625
247,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 627, 427, 353, 201, 953, 918, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4140625
248,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 058, 201, 953, 841, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.421875
249,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 801, 823, 427, 304, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.421875
250,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 687, 201, 953, 838, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.421875
251,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 473, 853, 777, 370, 485, 217, 007, 329, 200, 035, 201",-3.421875
252,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 025, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.421875
253,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 433, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 143, 201",-3.421875
254,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 226, 851, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.421875
255,"401, 401, 136, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 851, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.421875
256,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 375, 853, 777, 370, 476, 217, 007, 329, 200, 035, 201",-3.421875
257,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 361, 853, 777, 370, 825, 217, 007, 329, 200, 035, 201",-3.421875
258,"401, 401, 190, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 772, 353, 201, 953, 421, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4296875
259,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 889, 853, 777, 370, 897, 217, 007, 329, 200, 035, 201",-3.4296875
260,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 554, 777, 370, 135, 217, 007, 329, 867, 939, 201",-3.4296875
261,"401, 401, 191, 808, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 743, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4296875
262,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 478, 427, 353, 201, 953, 993, 853, 777, 370, 135, 217, 007, 329, 200, 300, 201",-3.4296875
263,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 483, 853, 777, 370, 135, 459, 007, 329, 200, 035, 201",-3.4375
264,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 723, 823, 427, 353, 201, 953, 743, 853, 777, 577, 135, 217, 007, 329, 200, 035, 201",-3.4375
265,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 423, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 147, 007, 329, 200, 816, 201",-3.4375
266,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 500, 823, 731, 353, 201, 953, 743, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4375
267,"401, 401, 181, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 993, 853, 777, 370, 135, 196, 007, 329, 200, 035, 201",-3.4375
268,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 341, 353, 201, 943, 841, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4375
269,"401, 255, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 743, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4375
270,"401, 401, 191, 564, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4453125
271,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 778, 953, 929, 853, 777, 370, 135, 217, 007, 329, 200, 732, 201",-3.4453125
272,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 801, 823, 427, 353, 201, 953, 579, 853, 777, 370, 135, 217, 007, 684, 200, 934, 201",-3.4453125
273,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 329, 177, 823, 427, 353, 201, 953, 907, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4453125
274,"401, 401, 190, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 781, 823, 427, 353, 522, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4453125
275,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 417, 353, 201, 953, 453, 853, 777, 370, 135, 217, 007, 329, 200, 580, 201",-3.4453125
276,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 834, 853, 777, 370, 135, 957, 007, 329, 200, 035, 201",-3.4453125
277,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 500, 823, 695, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.4453125
278,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 891, 007, 329, 200, 035, 201",-3.453125
279,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 780, 353, 201, 953, 653, 853, 777, 370, 135, 217, 007, 329, 200, 906, 201",-3.453125
280,"401, 401, 191, 962, 456, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 427, 353, 201, 953, 999, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.453125
281,"401, 401, 190, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 614, 823, 427, 353, 201, 953, 988, 853, 777, 370, 135, 628, 007, 329, 200, 035, 201",-3.453125
282,"401, 401, 191, 962, 555, 000, 870, 428, 922, 727, 007, 007, 606, 870, 823, 334, 353, 201, 953, 918, 853, 777, 370, 135, 217, 007, 329, 200, 035, 201",-3.453125
283,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 500, 823, 427, 353, 201, 953, 653, 853, 777, 370, 135, 211, 007, 329, 200, 536, 201",-3.4609375
