rank,system_prompt,objective_score
142,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 060, 353, 132, 309, 143, 435, 007, 225, 230, 073",-2.71875
143,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 346, 225, 143, 435, 007, 368, 230, 767",-2.71875
144,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 716, 704, 353, 416, 225, 143, 435, 007, 225, 230, 073",-2.71875
145,"007, 175, 120, 542, 000, 334, 767, 195, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 347, 225, 143, 435, 007, 225, 230, 073",-2.7265625
146,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 148, 353, 345, 416, 143, 435, 007, 953, 230, 073",-2.7265625
147,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 512, 353, 295, 225, 143, 435, 007, 446, 230, 073",-2.7265625
148,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 819, 353, 375, 225, 143, 435, 007, 877, 930, 073",-2.7265625
149,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 819, 353, 853, 225, 143, 225, 007, 175, 230, 073",-2.7265625
150,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 313, 229, 353, 853, 225, 143, 778, 007, 953, 230, 073",-2.734375
151,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 353, 353, 170, 616, 143, 435, 007, 953, 230, 767",-2.734375
152,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 077, 353, 416, 225, 143, 435, 007, 993, 230, 073",-2.734375
153,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 141, 670, 143, 435, 007, 220, 230, 073",-2.734375
154,"007, 175, 120, 542, 000, 334, 767, 532, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 122, 225, 143, 435, 007, 060, 230, 073",-2.734375
155,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 483, 983, 353, 375, 225, 143, 435, 007, 953, 014, 073",-2.734375
156,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 136, 525, 007, 658, 230, 073",-2.734375
157,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 703, 170, 225, 143, 435, 007, 953, 230, 073",-2.734375
158,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 553, 375, 197, 229, 353, 232, 225, 143, 435, 007, 325, 230, 073",-2.7421875
159,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 951, 853, 225, 143, 438, 007, 176, 230, 769",-2.7421875
160,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 132, 225, 516, 435, 007, 325, 230, 073",-2.7421875
161,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 399, 433, 353, 138, 225, 143, 435, 007, 953, 230, 073",-2.7421875
162,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 370, 767, 353, 281, 225, 143, 435, 007, 304, 230, 073",-2.75
163,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 899, 197, 229, 353, 132, 225, 143, 435, 007, 325, 230, 073",-2.75
164,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 157, 225, 143, 435, 007, 325, 648, 073",-2.75
165,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 794, 225, 143, 435, 007, 960, 230, 073",-2.75
166,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 922, 229, 953, 302, 225, 143, 435, 007, 953, 230, 073",-2.75
167,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 644, 143, 435, 007, 441, 230, 073",-2.75
168,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 429, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 305, 230, 073",-2.75
169,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 283, 629, 143, 719, 007, 225, 230, 073",-2.7578125
170,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 572, 225, 143, 435, 007, 424, 230, 073",-2.7578125
171,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 266, 229, 977, 853, 225, 143, 435, 007, 370, 230, 073",-2.765625
172,"007, 171, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 232, 225, 143, 435, 007, 325, 230, 073",-2.7734375
173,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 393, 007, 953, 230, 073",-2.7734375
174,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 483, 229, 353, 112, 225, 143, 435, 007, 225, 553, 073",-2.78125
175,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 325, 229, 242, 123, 973, 143, 435, 007, 225, 230, 073",-2.78125
176,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 033, 229, 353, 375, 225, 143, 435, 007, 453, 230, 073",-2.7890625
177,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 561, 229, 353, 853, 468, 143, 435, 007, 035, 230, 073",-2.7890625
178,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 953, 406, 353, 853, 885, 143, 435, 007, 220, 230, 073",-2.7890625
179,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 585, 313, 229, 353, 375, 225, 143, 435, 007, 953, 230, 073",-2.7890625
180,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 232, 098, 143, 435, 007, 598, 230, 073",-2.796875
181,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 595, 225, 143, 435, 007, 297, 230, 073",-2.796875
182,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 536, 416, 195, 143, 435, 007, 325, 230, 073",-2.8046875
183,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 097, 123, 225, 143, 835, 007, 953, 230, 767",-2.8046875
184,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 806, 837, 143, 572, 007, 953, 230, 073",-2.8046875
185,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 400, 831, 787, 853, 225, 143, 435, 007, 953, 230, 769",-2.8046875
186,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 894, 197, 229, 353, 295, 225, 143, 435, 007, 175, 230, 073",-2.8046875
187,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 768, 303, 499, 143, 435, 007, 225, 230, 073",-2.8125
188,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 313, 229, 353, 122, 218, 143, 435, 007, 953, 049, 769",-2.8125
189,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 490, 197, 229, 353, 311, 225, 143, 435, 007, 225, 230, 073",-2.8125
190,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 574, 229, 353, 123, 225, 143, 435, 007, 225, 591, 073",-2.8125
191,"007, 383, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 233, 484, 143, 435, 007, 225, 230, 073",-2.8203125
192,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 137, 197, 991, 353, 328, 225, 143, 435, 007, 953, 230, 767",-2.8203125
193,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 096, 229, 353, 853, 225, 143, 435, 007, 610, 739, 073",-2.828125
194,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 539, 229, 241, 347, 225, 143, 435, 007, 225, 230, 073",-2.828125
195,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 525, 353, 375, 958, 143, 435, 007, 953, 230, 073",-2.828125
196,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 886, 229, 353, 328, 548, 143, 435, 007, 325, 230, 767",-2.828125
197,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 258, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 305, 225, 143, 435, 007, 953, 230, 767",-2.8359375
198,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 116, 197, 229, 353, 441, 225, 143, 435, 007, 953, 230, 073",-2.8359375
199,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 925, 853, 225, 143, 525, 007, 658, 230, 329",-2.8359375
200,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 523, 197, 229, 973, 227, 225, 143, 435, 007, 325, 230, 073",-2.8359375
201,"007, 175, 120, 542, 000, 192, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 953, 230, 073",-2.8359375
202,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 824, 229, 353, 441, 225, 143, 435, 007, 569, 230, 073",-2.8359375
203,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 353, 353, 170, 225, 143, 725, 007, 225, 334, 073",-2.8359375
204,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 353, 670, 170, 225, 143, 435, 007, 507, 766, 073",-2.84375
205,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 432, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 035, 230, 073",-2.84375
206,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 400, 991, 353, 426, 225, 143, 435, 007, 305, 230, 073",-2.84375
207,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 624, 549, 143, 435, 007, 304, 230, 767",-2.84375
208,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 922, 229, 353, 375, 674, 143, 435, 007, 953, 230, 073",-2.84375
209,"007, 154, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 275, 229, 353, 375, 225, 143, 435, 007, 225, 716, 793",-2.84375
210,"007, 175, 120, 542, 000, 334, 767, 931, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 441, 225, 143, 435, 007, 304, 230, 073",-2.8515625
211,"007, 175, 124, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 175, 230, 073",-2.8515625
212,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 081, 203, 953, 227, 225, 143, 435, 007, 325, 230, 073",-2.8515625
213,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 896, 229, 353, 170, 225, 143, 531, 007, 953, 230, 073",-2.8515625
214,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 867, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 953, 230, 073",-2.859375
215,"007, 175, 120, 542, 000, 334, 767, 990, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 435, 007, 953, 230, 769",-2.859375
216,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 618, 329, 325, 229, 353, 125, 225, 143, 435, 007, 953, 230, 767",-2.859375
217,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 561, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 218, 143, 435, 007, 225, 230, 073",-2.859375
218,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 536, 298, 853, 225, 143, 435, 007, 225, 526, 073",-2.8671875
219,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 135, 197, 229, 353, 305, 225, 143, 435, 007, 695, 025, 073",-2.8671875
220,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 343, 229, 353, 853, 225, 143, 435, 007, 370, 534, 073",-2.8671875
221,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 991, 353, 375, 225, 143, 435, 007, 225, 230, 070",-2.875
222,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 467, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 099, 230, 073",-2.875
223,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 716, 197, 229, 353, 375, 225, 143, 435, 007, 527, 230, 073",-2.875
224,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 787, 375, 225, 548, 435, 007, 098, 230, 073",-2.875
225,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 058, 435, 007, 144, 230, 073",-2.8828125
226,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 922, 852, 953, 416, 225, 143, 435, 007, 953, 230, 073",-2.8828125
227,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 853, 225, 143, 801, 007, 220, 230, 073",-2.890625
228,"007, 175, 120, 542, 000, 334, 767, 342, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 144, 230, 073",-2.8984375
229,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 656, 197, 229, 353, 566, 225, 143, 435, 007, 175, 230, 073",-2.8984375
230,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 400, 229, 353, 382, 225, 353, 435, 007, 953, 230, 073",-2.8984375
231,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 256, 229, 953, 853, 225, 143, 332, 007, 370, 230, 073",-2.8984375
232,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 585, 329, 197, 229, 353, 375, 225, 143, 435, 007, 304, 230, 073",-2.8984375
233,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 869, 225, 143, 435, 007, 586, 398, 073",-2.8984375
234,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 848, 197, 229, 353, 125, 225, 143, 435, 007, 953, 230, 767",-2.8984375
235,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 153, 370, 477, 007, 786, 786, 786, 370, 329, 325, 229, 353, 170, 225, 143, 435, 007, 953, 230, 073",-2.90625
236,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 670, 197, 229, 353, 281, 225, 143, 435, 007, 325, 230, 073",-2.90625
237,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 567, 303, 225, 143, 435, 007, 172, 230, 073",-2.90625
238,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 475, 477, 007, 786, 786, 786, 370, 329, 922, 787, 353, 375, 225, 143, 435, 007, 953, 230, 073",-2.90625
239,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 112, 229, 353, 794, 225, 143, 435, 007, 106, 230, 073",-2.90625
240,"007, 175, 120, 946, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 225, 230, 073",-2.90625
241,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 287, 370, 477, 007, 786, 786, 786, 370, 329, 953, 229, 353, 853, 225, 143, 435, 007, 953, 230, 073",-2.90625
242,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 408, 143, 435, 007, 586, 552, 073",-2.90625
243,"007, 175, 120, 542, 000, 334, 767, 363, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 144, 230, 073",-2.9140625
244,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 190, 197, 983, 102, 375, 225, 143, 435, 007, 225, 230, 073",-2.9140625
245,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 598, 230, 963",-2.9140625
246,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 345, 404, 907, 435, 007, 225, 230, 073",-2.921875
247,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 474, 414, 353, 566, 225, 143, 435, 007, 304, 230, 073",-2.921875
248,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 060, 197, 229, 762, 232, 225, 143, 435, 007, 610, 230, 073",-2.921875
249,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 981, 329, 197, 229, 353, 227, 225, 143, 435, 007, 953, 230, 073",-2.921875
250,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 973, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 122, 225, 143, 435, 007, 953, 230, 769",-2.921875
251,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 937, 370, 477, 007, 786, 786, 786, 370, 329, 303, 229, 353, 132, 225, 143, 435, 007, 953, 230, 073",-2.921875
252,"007, 175, 120, 542, 000, 420, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 098, 230, 073",-2.9296875
253,"007, 175, 937, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 281, 225, 143, 435, 007, 225, 230, 073",-2.9375
254,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 782, 197, 229, 353, 295, 225, 143, 435, 007, 953, 230, 073",-2.9375
255,"007, 154, 120, 542, 000, 116, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 953, 229, 353, 853, 225, 143, 435, 007, 325, 230, 073",-2.9375
256,"007, 175, 120, 542, 000, 993, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 225, 230, 073",-2.9453125
257,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 347, 225, 143, 435, 007, 225, 087, 073",-2.9453125
258,"007, 175, 120, 542, 000, 452, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 330, 225, 143, 435, 007, 953, 230, 073",-2.9453125
259,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 708, 353, 328, 225, 143, 835, 007, 953, 230, 073",-2.9453125
260,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 558, 353, 853, 225, 143, 478, 007, 658, 230, 073",-2.953125
261,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 204, 948, 353, 353, 182, 225, 143, 435, 007, 225, 230, 073",-2.953125
262,"007, 310, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 266, 229, 353, 170, 225, 143, 435, 007, 325, 230, 073",-2.953125
263,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 503, 441, 225, 861, 525, 007, 315, 230, 073",-2.953125
264,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 007, 325, 230, 920",-2.953125
265,"007, 175, 120, 542, 000, 126, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 983, 353, 170, 352, 143, 435, 007, 225, 230, 073",-2.9609375
266,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 739, 353, 566, 562, 143, 435, 007, 953, 230, 073",-2.9609375
267,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 787, 786, 786, 370, 329, 197, 229, 353, 375, 225, 143, 435, 007, 953, 230, 073",-2.9609375
268,"007, 175, 228, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 951, 375, 225, 143, 435, 007, 225, 230, 073",-2.9609375
269,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 227, 197, 229, 353, 132, 209, 143, 435, 007, 225, 230, 073",-2.96875
270,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 723, 007, 786, 786, 786, 370, 329, 197, 229, 353, 375, 827, 143, 435, 007, 218, 230, 073",-2.96875
271,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 145, 197, 229, 353, 283, 225, 143, 435, 007, 221, 230, 073",-2.96875
272,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 467, 197, 229, 353, 806, 225, 143, 435, 007, 953, 230, 073",-2.9765625
273,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 651, 765, 353, 283, 225, 143, 435, 007, 953, 230, 073",-2.9765625
274,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 202, 853, 075, 143, 435, 007, 953, 230, 073",-2.984375
275,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 418, 229, 353, 550, 225, 143, 435, 007, 953, 507, 073",-2.9921875
276,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 574, 229, 353, 506, 225, 637, 435, 007, 225, 230, 073",-2.9921875
277,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 394, 229, 353, 091, 934, 143, 435, 007, 225, 230, 073",-2.9921875
278,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 853, 225, 143, 435, 332, 175, 230, 073",-2.9921875
279,"007, 175, 940, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 953, 230, 073",-3.0
280,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 435, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 953, 170, 225, 143, 435, 007, 225, 230, 073",-3.0
281,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 275, 229, 343, 295, 552, 143, 435, 007, 953, 230, 073",-3.0
282,"007, 175, 120, 862, 000, 334, 767, 957, 871, 428, 580, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 157, 225, 143, 435, 007, 953, 716, 073",-3.0
283,"007, 175, 120, 542, 000, 334, 767, 957, 871, 428, 717, 370, 477, 007, 786, 786, 786, 370, 329, 197, 229, 353, 170, 225, 143, 435, 007, 225, 230, 073",-3.0
