generation,system_prompt,objective_score,target_logprob,target_rank,answer
136,"115, 098, 192, 953, 213, 000, 285, 428, 370, 370, 370, 994, 736, 325, 329, 225, 128, 058, 033, 769, 170, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.7578125,,,
137,"115, 098, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 230, 225, 128, 058, 033, 769, 140, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.75,,,
138,"115, 098, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 230, 225, 128, 058, 033, 769, 140, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.75,,,
139,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 994, 235, 325, 232, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.609375,,,
140,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 994, 235, 325, 232, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.609375,,,
141,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 994, 235, 325, 232, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.609375,,,
142,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 230, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 125, 566, 370, 222, 213",-4.5859375,,,
143,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 230, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 125, 566, 370, 222, 213",-4.5859375,,,
144,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 230, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 125, 566, 370, 222, 213",-4.5859375,,,
145,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 230, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 125, 566, 370, 222, 213",-4.5859375,,,
146,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 230, 225, 128, 058, 033, 769, 050, 019, 010, 005, 001, 125, 566, 370, 222, 213",-4.5859375,,,
147,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
148,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
149,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
150,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,-4.70703125,15,
151,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
152,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
153,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
154,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
155,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 208, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5390625,,,
156,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
157,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
158,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
159,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
160,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
161,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
162,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
163,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
164,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
165,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
166,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
167,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
168,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
169,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.5078125,,,
170,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
171,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
172,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
173,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
174,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
175,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,-4.66015625,14,
176,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
177,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
178,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
179,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
180,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 432, 325, 232, 225, 128, 058, 033, 769, 923, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.4921875,,,
181,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
182,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
183,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
184,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
185,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
186,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
187,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
188,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
189,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
190,"115, 115, 192, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 958, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.484375,,,
191,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
192,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
193,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
194,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
195,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
196,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
197,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
198,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
199,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
200,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,-4.60546875,14,
201,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
202,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
203,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 876, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4296875,,,
204,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 973, 736, 325, 232, 370, 128, 058, 033, 769, 876, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.421875,,,
205,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 973, 736, 325, 232, 370, 128, 058, 033, 769, 876, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.421875,,,
206,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 753, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4140625,,,
207,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 753, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4140625,,,
208,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 934, 736, 325, 232, 225, 128, 058, 033, 769, 753, 019, 010, 004, 001, 127, 566, 370, 222, 213",-4.4140625,,,
209,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3515625,,,
210,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 432, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3515625,,,
211,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 982, 438, 325, 232, 370, 128, 058, 033, 769, 353, 019, 010, 005, 001, 127, 566, 370, 222, 213",-4.34375,,,
212,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 438, 325, 232, 370, 128, 058, 033, 769, 109, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3125,,,
213,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 438, 325, 232, 370, 128, 058, 033, 769, 109, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3125,,,
214,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 438, 325, 232, 370, 128, 058, 033, 769, 109, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3125,,,
215,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 438, 325, 232, 370, 128, 058, 033, 769, 109, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3125,,,
216,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 438, 325, 232, 370, 128, 058, 033, 769, 109, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3125,,,
217,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 438, 325, 232, 370, 128, 058, 033, 769, 109, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3125,,,
218,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 982, 438, 325, 232, 370, 128, 058, 033, 769, 301, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.3046875,,,
219,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
220,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
221,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
222,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
223,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
224,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
225,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,-4.453125,13,
226,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
227,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
228,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
229,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
230,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
231,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
232,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
233,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
234,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
235,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
236,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
237,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
238,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 236, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2734375,,,
239,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 208, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.265625,,,
240,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 208, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.265625,,,
241,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 504, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2578125,,,
242,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 504, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2578125,,,
243,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 504, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2578125,,,
244,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 504, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2578125,,,
245,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 504, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2578125,,,
246,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 325, 232, 370, 128, 058, 033, 769, 504, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.2578125,,,
247,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
248,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
249,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
250,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,-4.390625,13,
251,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
252,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
253,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
254,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
255,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
256,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
257,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
258,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
259,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
260,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
261,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
262,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
263,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
264,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
265,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
266,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
267,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
268,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
269,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
270,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
271,"115, 115, 197, 842, 213, 000, 285, 428, 370, 370, 370, 370, 953, 329, 232, 370, 128, 058, 033, 769, 035, 019, 010, 099, 001, 127, 566, 370, 222, 213",-4.1953125,,,
