generation,system_prompt,objective_score,target_logprob,target_rank,answer
136,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 867, 667, 145, 145, 225, 198, 000, 092, 097",-4.6796875,,,
137,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 867, 667, 145, 145, 225, 198, 000, 092, 097",-4.6796875,,,
138,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 867, 667, 145, 145, 225, 198, 000, 092, 097",-4.6796875,,,
139,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 867, 667, 145, 145, 225, 198, 000, 092, 097",-4.6796875,,,
140,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 867, 667, 145, 145, 225, 198, 000, 092, 097",-4.6796875,,,
141,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 867, 667, 145, 145, 225, 198, 000, 092, 097",-4.6796875,,,
142,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
143,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
144,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
145,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
146,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
147,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
148,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
149,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,,,
150,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 860, 723, 428, 000, 866, 736, 256, 325, 953, 198, 207, 145, 145, 145, 822, 198, 000, 092, 097",-4.65625,-4.76953125,14,
151,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
152,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
153,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
154,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
155,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
156,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
157,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
158,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
159,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
160,"145, 000, 666, 242, 442, 035, 243, 000, 370, 228, 825, 800, 723, 428, 000, 866, 736, 256, 329, 325, 198, 667, 145, 145, 256, 225, 198, 000, 092, 097",-4.625,,,
161,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
162,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
163,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
164,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
165,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
166,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
167,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
168,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
169,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
170,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
171,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
172,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 800, 723, 428, 000, 866, 736, 256, 329, 953, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.6171875,,,
173,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 117, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.5859375,,,
174,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 117, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.5859375,,,
175,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 143, 145, 145, 145, 225, 876, 000, 092, 097",-4.578125,-4.7109375,14,
176,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 143, 145, 145, 145, 225, 876, 000, 092, 097",-4.578125,,,
177,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 143, 145, 145, 145, 225, 876, 000, 092, 097",-4.578125,,,
178,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 143, 145, 145, 145, 225, 876, 000, 092, 097",-4.578125,,,
179,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 143, 145, 145, 145, 225, 876, 000, 092, 097",-4.578125,,,
180,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 143, 145, 145, 145, 225, 876, 000, 092, 097",-4.578125,,,
181,"145, 000, 666, 242, 442, 035, 243, 000, 370, 458, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 143, 145, 145, 145, 225, 876, 000, 092, 097",-4.578125,,,
182,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
183,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
184,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
185,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
186,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
187,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
188,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
189,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
190,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
191,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 800, 723, 428, 000, 866, 736, 256, 329, 225, 197, 227, 145, 145, 145, 225, 876, 000, 092, 097",-4.5703125,,,
192,"145, 000, 666, 242, 442, 037, 243, 000, 370, 114, 825, 080, 723, 428, 232, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.546875,,,
193,"145, 000, 666, 242, 442, 037, 243, 000, 370, 114, 825, 080, 723, 428, 232, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.546875,,,
194,"145, 000, 666, 242, 442, 037, 243, 000, 370, 114, 825, 080, 723, 428, 232, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.546875,,,
195,"145, 000, 666, 242, 442, 037, 243, 000, 370, 114, 825, 080, 723, 428, 232, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.546875,,,
196,"145, 000, 666, 242, 442, 037, 243, 000, 370, 114, 825, 080, 723, 428, 232, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.546875,,,
197,"145, 000, 666, 242, 442, 037, 243, 000, 370, 114, 825, 080, 723, 428, 232, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.546875,,,
198,"145, 000, 666, 242, 442, 037, 243, 000, 370, 114, 825, 080, 723, 428, 232, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.546875,,,
199,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 230, 225, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.5390625,,,
200,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 230, 225, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.5390625,-4.671875,14,
201,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 230, 225, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.5390625,,,
202,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 230, 225, 197, 149, 145, 145, 145, 225, 876, 000, 092, 097",-4.5390625,,,
203,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 303, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.53125,,,
204,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 303, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.53125,,,
205,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 303, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.53125,,,
206,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 303, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.53125,,,
207,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 303, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.53125,,,
208,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
209,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
210,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
211,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
212,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
213,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
214,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
215,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
216,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
217,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
218,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 110, 876, 000, 092, 097",-4.5234375,,,
219,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
220,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
221,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
222,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
223,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
224,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
225,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,-4.63671875,14,
226,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
227,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
228,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
229,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
230,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
231,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
232,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
233,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
234,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
235,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
236,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
237,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
238,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
239,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
240,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
241,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
242,"145, 000, 666, 242, 442, 035, 243, 000, 370, 114, 825, 080, 723, 428, 000, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 225, 876, 000, 092, 097",-4.515625,,,
243,"145, 000, 666, 242, 442, 937, 050, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.5078125,,,
244,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
245,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
246,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
247,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
248,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
249,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
250,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,-4.58984375,14,
251,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
252,"145, 000, 666, 242, 229, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 953, 197, 225, 145, 145, 145, 225, 145, 000, 092, 097",-4.4765625,,,
253,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
254,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
255,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
256,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
257,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
258,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
259,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
260,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
261,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
262,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
263,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
264,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
265,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
266,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
267,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
268,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
269,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
270,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 190, 197, 225, 145, 145, 145, 699, 145, 000, 092, 097",-4.46875,,,
271,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 075, 145, 000, 092, 097",-4.4453125,,,
272,"145, 000, 666, 242, 442, 937, 243, 000, 370, 114, 825, 080, 723, 428, 458, 866, 736, 256, 329, 777, 197, 225, 145, 145, 145, 075, 145, 000, 092, 097",-4.4453125,,,
