rank,system_prompt,objective_score
142,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 807, 853, 988, 225, 897, 007, 256, 329, 504, 580, 197, 181, 763, 867, 192, 135, 135, 090",-4.3046875
143,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 293, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 880, 763, 867, 192, 135, 135, 090",-4.3125
144,"135, 200, 000, 000, 000, 120, 538, 000, 866, 534, 000, 370, 098, 857, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3125
145,"135, 200, 000, 000, 000, 120, 538, 000, 990, 101, 000, 370, 098, 853, 807, 225, 897, 007, 256, 329, 984, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3125
146,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 920, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 590, 867, 192, 135, 135, 090",-4.3125
147,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 717, 853, 988, 225, 897, 397, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3125
148,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 928, 225, 897, 007, 256, 329, 370, 580, 197, 876, 763, 867, 192, 135, 135, 090",-4.3125
149,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 319, 098, 853, 807, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3125
150,"135, 200, 000, 000, 000, 120, 538, 000, 990, 631, 000, 370, 098, 853, 807, 225, 897, 007, 256, 329, 604, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3125
151,"135, 200, 000, 000, 000, 120, 538, 000, 984, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 083, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3203125
152,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 763, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3203125
153,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 022, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3203125
154,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 068, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3203125
155,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 973, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 943, 763, 221, 192, 135, 135, 090",-4.3203125
156,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 370, 574, 853, 988, 225, 897, 007, 256, 329, 370, 703, 197, 953, 763, 867, 192, 135, 135, 090",-4.3203125
157,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 810, 622, 763, 867, 192, 135, 135, 090",-4.3203125
158,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 807, 225, 897, 830, 256, 329, 504, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3203125
159,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 973, 353, 853, 790, 225, 897, 007, 256, 329, 821, 580, 197, 953, 799, 867, 192, 135, 135, 090",-4.3203125
160,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 590, 114, 192, 135, 135, 090",-4.3203125
161,"135, 200, 000, 000, 000, 120, 538, 599, 866, 736, 000, 962, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3203125
162,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 040, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 876, 590, 867, 192, 135, 135, 090",-4.3203125
163,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 370, 986, 853, 988, 225, 897, 007, 256, 329, 504, 580, 993, 953, 763, 867, 192, 135, 135, 090",-4.3203125
164,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 163, 763, 867, 192, 135, 135, 090",-4.3203125
165,"135, 200, 000, 000, 000, 120, 538, 000, 092, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.328125
166,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 901, 098, 857, 988, 225, 897, 007, 256, 329, 405, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.328125
167,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 244, 192, 135, 135, 090",-4.328125
168,"135, 200, 000, 000, 000, 120, 538, 000, 739, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.328125
169,"135, 200, 000, 000, 000, 120, 538, 825, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 504, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.328125
170,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 495, 098, 857, 988, 225, 897, 007, 256, 329, 370, 580, 197, 973, 763, 867, 192, 135, 135, 090",-4.328125
171,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 881, 370, 580, 197, 953, 825, 867, 192, 135, 135, 090",-4.328125
172,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 943, 763, 549, 192, 135, 135, 090",-4.328125
173,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 973, 098, 853, 988, 225, 897, 007, 256, 329, 140, 580, 197, 943, 985, 867, 192, 135, 135, 090",-4.3359375
174,"135, 200, 000, 000, 000, 120, 538, 000, 944, 736, 000, 370, 581, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3359375
175,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 487, 807, 225, 897, 007, 256, 329, 370, 580, 197, 379, 763, 867, 192, 135, 135, 090",-4.3359375
176,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 901, 225, 897, 007, 256, 329, 370, 580, 542, 953, 763, 880, 192, 135, 135, 090",-4.3359375
177,"135, 200, 000, 000, 000, 120, 538, 946, 866, 736, 000, 370, 098, 853, 807, 225, 897, 844, 256, 329, 370, 580, 197, 953, 825, 867, 192, 135, 135, 090",-4.3359375
178,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 455, 370, 098, 988, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 880, 192, 135, 135, 090",-4.3359375
179,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 954, 853, 807, 225, 897, 007, 256, 329, 370, 580, 197, 769, 835, 867, 192, 135, 135, 090",-4.3359375
180,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 092, 370, 098, 853, 807, 225, 897, 007, 256, 329, 405, 580, 197, 973, 763, 867, 192, 135, 135, 090",-4.3359375
181,"135, 200, 000, 000, 000, 120, 538, 000, 690, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 102, 580, 197, 953, 799, 867, 192, 135, 135, 090",-4.3359375
182,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 504, 580, 009, 953, 763, 867, 192, 135, 135, 090",-4.3359375
183,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 743, 098, 853, 807, 225, 897, 007, 256, 329, 370, 521, 197, 953, 763, 867, 192, 135, 135, 090",-4.3359375
184,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 370, 098, 853, 988, 225, 897, 007, 362, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.34375
185,"135, 200, 000, 000, 000, 120, 538, 073, 866, 736, 000, 370, 807, 853, 988, 225, 897, 007, 256, 329, 102, 580, 197, 719, 763, 867, 192, 135, 135, 090",-4.34375
186,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 370, 098, 854, 988, 225, 897, 007, 256, 329, 370, 194, 197, 953, 763, 867, 192, 135, 135, 090",-4.34375
187,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 491, 853, 988, 225, 897, 007, 256, 329, 387, 580, 197, 880, 825, 867, 192, 135, 135, 090",-4.34375
188,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 807, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 270, 135, 135, 090",-4.34375
189,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 261, 197, 953, 763, 579, 192, 135, 135, 090",-4.34375
190,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 365, 853, 988, 225, 897, 007, 256, 329, 912, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.34375
191,"135, 200, 000, 000, 000, 120, 538, 000, 990, 736, 000, 370, 344, 853, 988, 225, 897, 007, 256, 329, 984, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.34375
192,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 717, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 599, 763, 867, 192, 135, 135, 090",-4.34375
193,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 901, 225, 897, 007, 256, 329, 370, 580, 197, 475, 208, 867, 192, 135, 135, 090",-4.3515625
194,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 531, 904, 197, 719, 763, 867, 192, 135, 135, 090",-4.3515625
195,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 504, 702, 197, 695, 763, 867, 192, 135, 135, 090",-4.3515625
196,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 991, 612, 197, 943, 763, 867, 192, 135, 135, 090",-4.3515625
197,"135, 200, 000, 000, 000, 120, 538, 347, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 504, 580, 197, 880, 763, 867, 192, 135, 135, 090",-4.3515625
198,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 960, 236, 867, 192, 135, 135, 090",-4.3515625
199,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 953, 953, 763, 867, 192, 135, 135, 090",-4.3515625
200,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 889, 329, 531, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3515625
201,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 362, 370, 098, 853, 497, 225, 897, 007, 256, 329, 604, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3515625
202,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 984, 098, 853, 988, 225, 481, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.359375
203,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 825, 098, 578, 833, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.359375
204,"135, 200, 000, 000, 000, 120, 538, 000, 699, 736, 554, 993, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.359375
205,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 074, 197, 703, 763, 867, 192, 135, 135, 090",-4.359375
206,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 942, 370, 098, 853, 988, 225, 897, 007, 256, 329, 604, 580, 197, 960, 763, 867, 192, 135, 135, 090",-4.359375
207,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 718, 763, 867, 476, 135, 135, 090",-4.359375
208,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 993, 098, 853, 807, 225, 897, 007, 256, 329, 370, 580, 197, 993, 275, 867, 192, 135, 135, 090",-4.359375
209,"135, 200, 000, 000, 000, 120, 538, 000, 662, 736, 634, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 409, 867, 192, 135, 135, 090",-4.359375
210,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 973, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 719, 915, 763, 867, 192, 135, 135, 090",-4.359375
211,"135, 200, 000, 000, 000, 120, 538, 000, 990, 736, 000, 370, 098, 853, 801, 225, 897, 007, 256, 329, 362, 580, 993, 943, 763, 867, 192, 135, 135, 090",-4.359375
212,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 960, 580, 197, 953, 763, 867, 535, 135, 135, 090",-4.3671875
213,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 628, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 683, 192, 135, 135, 090",-4.3671875
214,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 179, 807, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3671875
215,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 901, 225, 897, 007, 578, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3671875
216,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 871, 580, 142, 953, 763, 867, 192, 135, 135, 090",-4.3671875
217,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 585, 256, 329, 505, 580, 197, 960, 763, 867, 192, 135, 135, 090",-4.3671875
218,"135, 200, 000, 000, 000, 120, 538, 000, 834, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 427, 953, 534, 867, 192, 135, 135, 090",-4.3671875
219,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 709, 098, 853, 988, 225, 897, 007, 256, 329, 756, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3671875
220,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 971, 953, 590, 867, 192, 135, 135, 090",-4.3671875
221,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 710, 580, 197, 953, 763, 139, 192, 135, 135, 090",-4.3671875
222,"135, 200, 000, 000, 000, 120, 538, 339, 073, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 864, 197, 953, 763, 867, 192, 135, 135, 090",-4.3671875
223,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 278, 853, 988, 225, 897, 914, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3671875
224,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 365, 225, 897, 007, 256, 329, 370, 580, 197, 411, 763, 867, 192, 135, 135, 090",-4.375
225,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 275, 370, 098, 857, 807, 225, 897, 007, 256, 329, 370, 474, 197, 953, 763, 867, 192, 135, 135, 090",-4.375
226,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 262, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 943, 763, 867, 192, 135, 135, 090",-4.375
227,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 580, 236, 988, 225, 897, 007, 256, 329, 370, 580, 197, 943, 763, 867, 192, 135, 135, 090",-4.375
228,"135, 200, 000, 000, 000, 120, 538, 947, 866, 736, 000, 370, 098, 870, 988, 225, 897, 007, 256, 329, 944, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.375
229,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 973, 098, 853, 747, 225, 897, 007, 256, 329, 370, 580, 197, 915, 705, 867, 192, 135, 135, 090",-4.375
230,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 216, 256, 329, 102, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.375
231,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 341, 853, 988, 225, 897, 007, 256, 329, 823, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.375
232,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 233, 988, 225, 897, 007, 256, 329, 370, 580, 197, 993, 763, 867, 192, 135, 135, 090",-4.375
233,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 823, 051, 197, 953, 763, 867, 192, 135, 135, 090",-4.375
234,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 619, 098, 853, 988, 225, 897, 007, 256, 329, 821, 580, 197, 769, 763, 867, 192, 135, 135, 090",-4.375
235,"135, 200, 000, 000, 000, 120, 538, 000, 990, 736, 000, 973, 098, 853, 807, 225, 897, 007, 443, 329, 725, 580, 197, 943, 763, 867, 192, 135, 135, 090",-4.375
236,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 387, 098, 658, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 938, 192, 135, 135, 090",-4.375
237,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 403, 325, 098, 397, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.375
238,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 233, 973, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 915, 763, 867, 192, 135, 135, 090",-4.375
239,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 351, 256, 329, 658, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.375
240,"135, 200, 000, 000, 000, 120, 538, 779, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 440, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3828125
241,"135, 200, 000, 000, 000, 120, 538, 000, 073, 047, 000, 370, 098, 857, 988, 225, 897, 007, 256, 329, 898, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3828125
242,"135, 200, 000, 000, 000, 120, 538, 000, 990, 736, 000, 962, 098, 853, 807, 225, 897, 007, 256, 329, 604, 580, 197, 953, 763, 279, 192, 135, 135, 090",-4.3828125
243,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 786, 098, 164, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3828125
244,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 825, 826, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3828125
245,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 024, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3828125
246,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 263, 580, 157, 953, 779, 867, 192, 135, 135, 090",-4.3828125
247,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 857, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 600, 189, 192, 135, 135, 090",-4.3828125
248,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 137, 370, 098, 786, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3828125
249,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 574, 329, 370, 580, 197, 769, 763, 867, 192, 135, 135, 090",-4.3828125
250,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 362, 370, 098, 853, 988, 225, 897, 969, 256, 329, 075, 580, 197, 960, 763, 867, 192, 135, 135, 090",-4.390625
251,"135, 200, 000, 000, 000, 120, 538, 500, 866, 736, 954, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 943, 763, 867, 192, 135, 135, 090",-4.390625
252,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 504, 580, 197, 385, 147, 867, 192, 135, 135, 090",-4.390625
253,"135, 200, 000, 000, 000, 120, 538, 256, 866, 736, 000, 892, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 943, 763, 867, 192, 135, 135, 090",-4.390625
254,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 786, 378, 853, 988, 225, 897, 007, 256, 329, 370, 475, 197, 953, 763, 867, 192, 135, 135, 090",-4.390625
255,"135, 200, 000, 000, 000, 120, 538, 000, 707, 736, 000, 123, 098, 853, 917, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.390625
256,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 971, 580, 197, 953, 825, 266, 192, 135, 135, 090",-4.390625
257,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 561, 098, 797, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.390625
258,"135, 200, 000, 000, 000, 120, 538, 000, 941, 736, 000, 370, 098, 857, 988, 225, 897, 007, 256, 329, 804, 580, 197, 132, 763, 867, 192, 135, 135, 090",-4.390625
259,"135, 200, 000, 000, 000, 120, 538, 725, 866, 736, 000, 449, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 320, 953, 763, 867, 192, 135, 135, 090",-4.390625
260,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 892, 098, 853, 988, 225, 897, 055, 256, 329, 504, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.390625
261,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 850, 197, 719, 534, 867, 192, 135, 135, 090",-4.390625
262,"135, 200, 000, 000, 000, 120, 538, 000, 117, 883, 000, 370, 098, 853, 807, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.390625
263,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 633, 370, 098, 853, 807, 225, 897, 007, 256, 329, 113, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3984375
264,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 102, 580, 197, 099, 763, 078, 192, 135, 135, 090",-4.3984375
265,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 148, 691, 853, 790, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3984375
266,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 126, 853, 988, 225, 897, 007, 256, 329, 370, 864, 197, 953, 763, 867, 192, 135, 135, 090",-4.3984375
267,"135, 200, 000, 000, 000, 120, 538, 000, 990, 736, 000, 370, 098, 763, 807, 225, 897, 007, 256, 329, 151, 392, 197, 953, 534, 867, 192, 135, 135, 090",-4.3984375
268,"135, 200, 000, 000, 000, 120, 538, 592, 866, 736, 000, 973, 098, 853, 790, 225, 897, 007, 256, 329, 370, 580, 197, 953, 825, 867, 192, 135, 135, 090",-4.3984375
269,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 938, 098, 853, 988, 225, 897, 007, 256, 329, 504, 580, 976, 953, 763, 867, 192, 135, 135, 090",-4.3984375
270,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 252, 329, 715, 580, 197, 585, 763, 867, 192, 135, 135, 090",-4.3984375
271,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 917, 225, 897, 007, 256, 774, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.3984375
272,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 455, 370, 098, 853, 988, 225, 897, 007, 256, 329, 811, 580, 290, 953, 763, 867, 192, 135, 135, 090",-4.3984375
273,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 876, 763, 089, 192, 135, 135, 090",-4.40625
274,"135, 200, 000, 000, 000, 120, 538, 000, 621, 420, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 102, 580, 197, 880, 763, 867, 192, 135, 135, 090",-4.40625
275,"135, 200, 000, 000, 000, 120, 538, 000, 866, 201, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 898, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.40625
276,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 000, 370, 574, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 943, 763, 603, 192, 135, 135, 090",-4.40625
277,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 798, 098, 853, 004, 225, 897, 007, 256, 329, 370, 580, 552, 953, 763, 867, 192, 135, 135, 090",-4.40625
278,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 967, 988, 225, 897, 007, 256, 329, 370, 580, 423, 943, 763, 867, 192, 135, 135, 090",-4.40625
279,"135, 200, 000, 000, 000, 120, 538, 000, 073, 736, 468, 370, 383, 853, 988, 225, 897, 007, 256, 329, 370, 864, 197, 953, 763, 867, 192, 135, 135, 090",-4.40625
280,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 853, 988, 225, 897, 007, 256, 329, 370, 580, 197, 173, 763, 539, 192, 135, 135, 090",-4.40625
281,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 455, 370, 098, 853, 988, 225, 897, 007, 256, 329, 875, 375, 197, 437, 763, 867, 192, 135, 135, 090",-4.40625
282,"135, 200, 000, 000, 000, 120, 538, 000, 866, 736, 000, 370, 098, 144, 988, 225, 897, 007, 256, 329, 102, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.40625
283,"135, 200, 000, 000, 000, 120, 538, 000, 866, 692, 000, 370, 098, 857, 988, 225, 897, 007, 256, 329, 370, 580, 197, 953, 763, 867, 192, 135, 135, 090",-4.40625
