generation,system_prompt,objective_score,target_logprob,target_rank,answer
137,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
138,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
139,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
140,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
141,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
142,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
143,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
144,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
145,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
146,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
147,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
148,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
149,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
150,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,-3.732421875,8,
151,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
152,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
153,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
154,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
155,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
156,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
157,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
158,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
159,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
160,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
161,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 401, 943, 353, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 035, 930, 201",-3.4453125,,,
162,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
163,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
164,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
165,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
166,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
167,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
168,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
169,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
170,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
171,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 993, 943, 403, 201, 953, 370, 934, 777, 330, 135, 435, 007, 329, 200, 825, 201",-3.421875,,,
172,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3828125,,,
173,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3828125,,,
174,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3828125,,,
175,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3828125,-3.6875,8,
176,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3828125,,,
177,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3828125,,,
178,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 429, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3046875,,,
179,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 429, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3046875,,,
180,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 429, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3046875,,,
181,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 429, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3046875,,,
182,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 429, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3046875,,,
183,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 429, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3046875,,,
184,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 429, 943, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 930, 201",-3.3046875,,,
185,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
186,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
187,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
188,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
189,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
190,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
191,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
192,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
193,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
194,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
195,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
196,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
197,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
198,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
199,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
200,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,-3.62890625,7,
201,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
202,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
203,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
204,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
205,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
206,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
207,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
208,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
209,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
210,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
211,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
212,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
213,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
214,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
215,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
216,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 172, 007, 329, 200, 825, 201",-3.2734375,,,
217,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 025, 201",-3.265625,,,
218,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 025, 201",-3.265625,,,
219,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 025, 201",-3.265625,,,
220,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 025, 201",-3.265625,,,
221,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 172, 007, 329, 200, 025, 201",-3.265625,,,
222,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 801, 777, 330, 135, 217, 007, 329, 200, 825, 201",-3.2578125,,,
223,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
224,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
225,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,-3.5546875,8,
226,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
227,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
228,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
229,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
230,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
231,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
232,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
233,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
234,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
235,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
236,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
237,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
238,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
239,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
240,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
241,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
242,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 883, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.21875,,,
243,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 435, 777, 330, 135, 172, 007, 329, 200, 035, 201",-3.203125,,,
244,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 435, 777, 330, 135, 172, 007, 329, 200, 035, 201",-3.203125,,,
245,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 435, 777, 330, 135, 172, 007, 329, 200, 035, 201",-3.203125,,,
246,"401, 401, 191, 962, 543, 000, 870, 428, 922, 727, 007, 007, 604, 401, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 930, 201",-3.1953125,,,
247,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
248,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
249,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
250,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,-3.45703125,7,
251,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
252,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
253,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
254,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
255,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
256,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 943, 823, 427, 353, 201, 953, 370, 934, 777, 330, 135, 217, 007, 329, 200, 993, 201",-3.1171875,,,
257,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
258,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
259,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
260,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
261,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
262,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
263,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
264,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
265,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
266,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
267,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
268,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
269,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
270,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
271,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
272,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
273,"401, 401, 191, 962, 666, 000, 870, 428, 922, 727, 007, 007, 606, 401, 823, 427, 353, 201, 953, 370, 853, 777, 330, 135, 217, 007, 329, 200, 035, 201",-3.09375,,,
