generation,system_prompt,objective_score,target_logprob,target_rank,answer
137,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
138,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
139,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
140,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
141,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
142,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
143,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
144,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
145,"876, 876, 144, 033, 221, 435, 943, 228, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9921875,,,
146,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 232, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.984375,,,
147,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 232, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.984375,,,
148,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 232, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.984375,,,
149,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 232, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.984375,,,
150,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.9609375,-5.09765625,16,
151,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.9609375,,,
152,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.9609375,,,
153,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.9609375,,,
154,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.9609375,,,
155,"876, 876, 144, 033, 221, 435, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.9609375,,,
156,"876, 876, 144, 033, 221, 435, 943, 007, 370, 604, 953, 000, 723, 428, 329, 282, 325, 993, 558, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9453125,,,
157,"876, 876, 144, 033, 221, 435, 943, 007, 370, 604, 953, 000, 723, 428, 329, 282, 325, 993, 558, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.9453125,,,
158,"876, 876, 144, 033, 221, 221, 943, 007, 370, 401, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 575, 200, 370, 197, 132, 876, 876, 221",-4.9140625,,,
159,"876, 876, 144, 033, 221, 221, 943, 007, 370, 401, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 575, 200, 370, 197, 132, 876, 876, 221",-4.9140625,,,
160,"876, 876, 144, 033, 221, 221, 943, 007, 370, 401, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 575, 200, 370, 197, 132, 876, 876, 221",-4.9140625,,,
161,"876, 876, 144, 033, 221, 221, 401, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.859375,,,
162,"876, 876, 144, 033, 221, 221, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 960, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.84375,,,
163,"876, 876, 144, 033, 221, 221, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 900, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375,,,
164,"876, 876, 144, 033, 221, 221, 943, 007, 370, 098, 953, 000, 723, 428, 329, 282, 325, 993, 010, 900, 998, 501, 300, 200, 370, 197, 132, 876, 876, 221",-4.8359375,,,
165,"876, 876, 144, 033, 221, 221, 943, 007, 370, 604, 953, 000, 723, 428, 329, 282, 325, 993, 044, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875,,,
166,"876, 876, 144, 033, 221, 221, 943, 007, 370, 604, 953, 000, 723, 428, 329, 282, 325, 993, 044, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.8046875,,,
167,"876, 876, 144, 033, 221, 221, 943, 007, 370, 604, 953, 000, 723, 428, 329, 282, 325, 993, 580, 895, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.796875,,,
168,"876, 876, 144, 033, 221, 221, 943, 007, 370, 604, 953, 000, 723, 428, 329, 282, 325, 993, 010, 970, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625,,,
169,"876, 876, 144, 033, 221, 221, 943, 007, 370, 604, 953, 000, 723, 428, 329, 282, 325, 993, 010, 970, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7890625,,,
170,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 620, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.78125,,,
171,"876, 876, 144, 033, 221, 221, 962, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 295, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.7734375,,,
172,"876, 876, 144, 033, 221, 221, 943, 007, 370, 604, 953, 000, 723, 428, 329, 232, 325, 993, 010, 545, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.765625,,,
173,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
174,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
175,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,-4.8828125,15,
176,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
177,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
178,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
179,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
180,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
181,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
182,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
183,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
184,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
185,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
186,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
187,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
188,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
189,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 900, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.734375,,,
190,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.703125,,,
191,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.703125,,,
192,"876, 876, 144, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.703125,,,
193,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
194,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
195,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
196,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
197,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
198,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
199,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
200,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,-4.81640625,15,
201,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
202,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
203,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
204,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
205,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
206,"876, 876, 150, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 282, 325, 993, 401, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6796875,,,
207,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6484375,,,
208,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6484375,,,
209,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 404, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6484375,,,
210,"876, 876, 140, 033, 221, 221, 943, 007, 435, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6328125,,,
211,"876, 876, 140, 033, 221, 221, 943, 007, 435, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6328125,,,
212,"876, 876, 140, 033, 221, 221, 943, 007, 435, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6328125,,,
213,"876, 876, 140, 033, 221, 221, 943, 007, 435, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.6328125,,,
214,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
215,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
216,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
217,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
218,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
219,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
220,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
221,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
222,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
223,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
224,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
225,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,-4.80859375,14,
226,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
227,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
228,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
229,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 382, 876, 876, 221",-4.625,,,
230,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.609375,,,
231,"876, 876, 140, 033, 221, 221, 943, 007, 370, 228, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.609375,,,
232,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
233,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
234,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
235,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
236,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
237,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
238,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
239,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
240,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
241,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
242,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
243,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
244,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
245,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
246,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
247,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
248,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
249,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
250,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,-4.75,16,
251,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
252,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
253,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
254,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
255,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
256,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
257,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
258,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
259,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
260,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
261,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
262,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
263,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
264,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
265,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
266,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
267,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
268,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
269,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
270,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
271,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
272,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
273,"876, 876, 140, 033, 221, 221, 943, 007, 370, 543, 953, 000, 723, 428, 329, 232, 325, 993, 580, 010, 998, 500, 300, 200, 370, 197, 132, 876, 876, 221",-4.578125,,,
